T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1284	0.0000	0.0000	45.0000	55.0000	739570.624168
0.2451	0.0000	0.0000	45.0000	55.0000	739570.624168
0.3452	0.0000	0.0000	45.0000	55.0000	739570.624168
0.4453	0.0000	0.0000	45.0000	55.0000	739570.624168
0.5456	0.0000	0.0000	45.0000	55.0000	739570.624168
0.6621	0.0000	0.0000	45.0000	55.0000	739570.624168
0.7624	0.0000	0.0000	45.0000	55.0000	739570.624168
0.8789	0.0000	0.0000	45.0000	55.0000	739570.624168
0.9790	0.0000	0.0000	45.0000	55.0000	739570.624168
1.0958	0.0000	0.0000	45.0000	55.0000	739570.624168
1.1958	0.0000	0.0000	45.0000	55.0000	739570.624168
1.2960	0.0000	0.0000	45.0000	55.0000	739570.624168
1.4127	0.0636	-0.0636	45.0000	55.0000	739570.624168
1.5295	0.1485	-0.1485	45.0000	55.0000	739570.624168
1.6295	0.1485	-0.1485	45.0000	55.0000	739570.624168
1.7296	0.1485	-0.1485	45.0000	55.0000	739570.624168
1.8297	0.1485	-0.1485	45.0000	55.0000	739570.624168
1.9465	0.1485	-0.1485	45.0000	55.0000	739570.624168
2.0466	0.1273	-0.1273	45.0000	55.0000	739570.624168
2.1467	-0.0000	-0.0000	45.0000	55.0000	739570.624168
2.2634	-0.1485	0.1485	45.0000	55.0000	739570.624168
2.3636	-0.2546	0.2546	45.0000	55.0000	739570.624168
2.4802	-0.2546	0.2546	45.0000	55.0000	739570.624168
2.5803	-0.2333	0.2333	45.0000	55.0000	739570.624168
2.6804	-0.1061	0.1061	45.0000	55.0000	739570.624168
2.7807	0.0212	-0.0212	45.0000	55.0000	739570.624168
2.8808	0.0212	-0.0212	45.0000	55.0000	739570.624168
2.9975	0.0212	-0.0212	45.0000	55.0000	739570.624168
3.0976	0.0212	-0.0212	45.0000	55.0000	739570.624168
3.2144	0.0212	-0.0212	51.2500	55.0000	739570.624168
3.3310	0.0212	-0.0212	60.0000	55.0000	739570.624168
3.4478	0.0212	-0.0212	60.0000	55.0000	739570.624168
3.5480	0.0212	-0.0212	60.0000	55.0000	739570.624168
3.6648	-0.0238	0.0567	60.0000	55.0000	739570.624168
3.7649	-0.1138	0.2126	60.0000	55.0000	739570.624168
3.8815	-0.2188	0.3945	60.0000	55.0000	739570.624168
3.9816	-0.3088	0.5504	60.0000	55.0000	739570.624168
4.0819	-0.3532	0.6286	65.0000	55.0000	739570.624168
4.1986	-0.3532	0.6286	73.7500	55.0000	739570.624168
4.3154	-0.3532	0.6286	82.5000	55.0000	739570.624168
4.4155	-0.3532	0.6286	90.0000	55.0000	739570.624168
4.5321	-0.3532	0.6286	98.7500	55.0000	739570.624168
4.6322	-0.3532	0.6286	106.2500	55.0000	739570.624168
4.7323	-0.3532	0.6286	113.7500	55.0000	739570.624168
4.8324	-0.3532	0.6286	121.2500	55.0000	739570.624168
4.9326	-0.3532	0.6286	128.7500	55.0000	739570.624168
5.0494	-0.3532	0.6286	137.5000	55.0000	739570.624168
5.1494	-0.3532	0.6286	145.0000	55.0000	739570.624168
5.2662	-0.3532	0.6286	153.7500	55.0000	739570.624168
5.3663	-0.3532	0.6286	161.2500	55.0000	739570.624168
5.4830	-0.3532	0.6286	170.0000	55.0000	739570.624168
5.5831	-0.3532	0.6286	177.5000	55.0000	739570.624168
5.6999	-0.3532	0.6286	186.2500	55.0000	739570.624168
5.8001	-0.3532	0.6286	193.7500	55.0000	739570.624168
5.9168	-0.3532	0.6286	202.5000	55.0000	739570.624168
6.0169	-0.3532	0.6286	210.0000	55.0000	739570.624168
6.1336	-0.3532	0.6286	217.5000	55.0000	739570.624168
6.2503	-0.3532	0.6286	217.5000	55.0000	739570.624168
6.3504	-0.3532	0.6286	217.5000	55.0000	739570.624168
6.4505	-0.3532	0.6286	217.5000	55.0000	739570.624168
6.5673	-0.3532	0.6286	208.7500	55.0000	739570.624168
6.6842	-0.3532	0.6286	200.0000	55.0000	739570.624168
6.8008	-0.3532	0.6286	191.2500	55.0000	739570.624168
6.9009	-0.3532	0.6286	183.7500	55.0000	739570.624168
7.0010	-0.3532	0.6286	176.2500	55.0000	739570.624168
7.1179	-0.3532	0.6286	167.5000	55.0000	739570.624168
7.2181	-0.3532	0.6286	160.0000	55.0000	739570.624168
7.3346	-0.3532	0.6286	151.2500	55.0000	739570.624168
7.4347	-0.3532	0.6286	143.7500	55.0000	739570.624168
7.5347	-0.3532	0.6286	136.2500	55.0000	739570.624168
7.6359	-0.3532	0.6286	128.7500	55.0000	739570.624168
