T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1107	0.0000	0.0000	45.0000	55.0000	739550.505357
0.2124	0.0000	0.0000	45.0000	55.0000	739550.505357
0.3168	0.0000	0.0000	45.0000	55.0000	739550.505357
0.4171	0.0000	0.0000	45.0000	55.0000	739550.505357
0.5172	0.0000	0.0000	45.0000	55.0000	739550.505357
0.6339	0.0000	0.0000	45.0000	55.0000	739550.505357
0.7505	-0.0283	0.0283	45.0000	55.0000	739550.505357
0.8670	-0.1273	0.1273	45.0000	55.0000	739550.505357
0.9671	-0.2121	0.2121	45.0000	55.0000	739550.505357
1.0838	-0.3111	0.3111	45.0000	55.0000	739550.505357
1.2004	-0.4101	0.4101	45.0000	55.0000	739550.505357
1.3170	-0.5091	0.5091	45.0000	55.0000	739550.505357
1.4335	-0.6081	0.6081	45.0000	55.0000	739550.505357
1.5340	-0.6959	0.6899	40.1200	55.0000	739550.505357
1.6502	-0.8101	0.7706	31.5800	55.0000	739550.505357
1.7504	-0.9167	0.8256	24.2600	55.0000	739550.505357
1.8670	-1.0486	0.8720	15.7200	55.0000	739550.505357
1.9672	-1.1173	0.8749	8.4000	55.0000	739550.505357
2.0837	-1.1971	0.8749	-0.1400	55.0000	739550.505357
2.2003	-1.3364	0.8626	-8.6800	55.0000	739550.505357
2.3005	-1.3757	0.8553	-16.0000	55.0000	739550.505357
2.4173	-1.3757	0.8553	-16.0000	55.0000	739550.505357
2.5335	-1.4911	0.8223	-16.0000	55.0000	739550.505357
2.6336	-1.6064	0.7892	-16.0000	55.0000	739550.505357
2.7501	-1.7410	0.7506	-16.0000	55.0000	739550.505357
2.8505	-1.8564	0.7175	-16.0000	55.0000	739550.505357
2.9506	-1.9717	0.6844	-16.0000	55.0000	739550.505357
3.0670	-2.0871	0.6514	-16.0000	55.0000	739550.505357
3.1675	-2.0871	0.6514	-16.0000	55.0000	739550.505357
3.2839	-2.0871	0.6514	-14.7800	55.0000	739550.505357
3.4005	-2.0871	0.6514	-6.2400	55.0000	739550.505357
3.5172	-2.0871	0.6514	2.3000	55.0000	739550.505357
3.6339	-2.0871	0.6514	10.8400	55.0000	739550.505357
3.7505	-2.0871	0.6514	19.3800	55.0000	739550.505357
3.8675	-2.0871	0.6514	27.9200	55.0000	739550.505357
3.9840	-2.0871	0.6514	36.4600	55.0000	739550.505357
4.1005	-2.0871	0.6514	40.1200	55.0000	739550.505357
4.2006	-2.0871	0.6514	40.1200	55.0000	739550.505357
4.3172	-2.0871	0.6514	40.1200	55.0000	739550.505357
4.4359	-2.0871	0.6514	42.5600	55.0000	739550.505357
4.5505	-2.0871	0.6514	51.1000	55.0000	739550.505357
4.6506	-2.0871	0.6514	58.4200	55.0000	739550.505357
4.7514	-2.0871	0.6514	65.7400	55.0000	739550.505357
4.8672	-2.0871	0.6514	74.2800	55.0000	739550.505357
4.9673	-2.0871	0.6514	74.2800	55.0000	739550.505357
5.0839	-2.0871	0.6514	74.2800	55.0000	739550.505357
5.2006	-2.0871	0.6514	74.2800	55.0000	739550.505357
5.3007	-2.0871	0.6514	74.2800	55.0000	739550.505357
5.4172	-2.0871	0.6514	74.2800	55.0000	739550.505357
5.5175	-2.1033	0.7091	74.2800	55.0000	739550.505357
5.6344	-2.1413	0.8439	74.2800	55.0000	739550.505357
5.7506	-2.1792	0.9787	74.2800	55.0000	739550.505357
5.8512	-2.2117	1.0942	74.2800	55.0000	739550.505357
5.9673	-2.2401	1.2107	80.3800	55.0000	739550.505357
6.0839	-2.2401	1.2107	88.9200	55.0000	739550.505357
6.1847	-2.2401	1.2107	96.2400	55.0000	739550.505357
6.3008	-2.2401	1.2107	104.7800	55.0000	739550.505357
6.4177	-2.2401	1.2107	113.3200	55.0000	739550.505357
6.5339	-2.2401	1.2107	115.7600	55.0000	739550.505357
