T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1247	0.0000	0.0000	45.0000	55.0000	739418.864369
0.2284	0.0000	0.0000	45.0000	55.0000	739418.864369
0.3295	0.0000	0.0000	45.0000	55.0000	739418.864369
0.4343	0.0000	0.0000	45.0000	55.0000	739418.864369
0.5510	0.0000	0.0000	45.0000	55.0000	739418.864369
0.6677	0.0000	0.0000	45.0000	55.0000	739418.864369
0.7843	0.0000	0.0000	45.0000	55.0000	739418.864369
0.8845	0.0000	0.0000	45.0000	55.0000	739418.864369
1.0011	0.0000	0.0000	45.0000	55.0000	739418.864369
1.1175	0.0000	0.0000	45.0000	55.0000	739418.864369
1.2343	0.0000	0.0000	45.0000	55.0000	739418.864369
1.3510	0.0000	0.0000	45.0000	55.0000	739418.864369
1.4677	0.0000	0.0000	45.0000	55.0000	739418.864369
1.5845	0.0000	0.0000	45.0000	55.0000	739418.864369
1.7009	0.0000	0.0000	47.5000	55.0000	739418.864369
1.8010	0.0000	0.0000	55.0000	55.0000	739418.864369
1.9011	0.0000	0.0000	62.5000	55.0000	739418.864369
2.0176	-0.0543	0.1397	71.2500	55.0000	739418.864369
2.1343	-0.1218	0.3386	71.2500	55.0000	739418.864369
2.2509	-0.1856	0.5386	75.0000	55.0000	739418.864369
2.3676	-0.2220	0.7452	83.7500	55.0000	739418.864369
2.4843	-0.2286	0.9550	90.0000	55.0000	739418.864369
2.6011	-0.2286	1.1650	90.0000	55.0000	739418.864369
2.7178	-0.2286	1.3750	90.0000	55.0000	739418.864369
2.8180	-0.2286	1.5550	90.0000	55.0000	739418.864369
2.9344	-0.2286	1.7650	90.0000	55.0000	739418.864369
3.0509	-0.2286	1.9750	90.0000	55.0000	739418.864369
3.1678	-0.2286	2.1850	90.0000	55.0000	739418.864369
3.2847	-0.2286	2.3950	90.0000	55.0000	739418.864369
3.4012	-0.2286	2.6050	90.0000	55.0000	739418.864369
3.5179	-0.2286	2.8150	90.0000	55.0000	739418.864369
3.6345	-0.2286	3.0250	90.0000	55.0000	739418.864369
3.7511	-0.2286	3.2350	90.0000	55.0000	739418.864369
3.8678	-0.2286	3.4450	90.0000	55.0000	739418.864369
3.9845	-0.2286	3.6550	90.0000	55.0000	739418.864369
4.0853	-0.2286	3.8350	90.0000	55.0000	739418.864369
4.2012	-0.2286	3.9250	90.0000	55.0000	739418.864369
4.3017	-0.2286	3.9250	90.0000	55.0000	739418.864369
4.4182	-0.2286	3.9250	90.0000	55.0000	739418.864369
4.5343	-0.2286	3.9250	90.0000	55.0000	739418.864369
4.6511	-0.2286	3.9250	90.0000	55.0000	739418.864369
4.7677	-0.2286	3.9250	90.0000	55.0000	739418.864369
4.8843	-0.2286	3.9250	90.0000	55.0000	739418.864369
5.0011	-0.2286	3.9250	90.0000	55.0000	739418.864369
5.1178	-0.2286	3.9250	90.0000	55.0000	739418.864369
5.2349	-0.2286	3.9250	90.0000	55.0000	739418.864369
5.3511	-0.2286	3.9250	90.0000	55.0000	739418.864369
5.4678	-0.2286	3.9250	90.0000	55.0000	739418.864369
5.5844	-0.2286	3.9250	90.0000	55.0000	739418.864369
5.7012	-0.2286	3.9250	90.0000	55.0000	739418.864369
5.8180	-0.2286	3.9250	90.0000	55.0000	739418.864369
5.9345	-0.2286	3.9250	90.0000	55.0000	739418.864369
6.0511	-0.2286	3.9250	90.0000	55.0000	739418.864369
6.1680	-0.2286	3.9250	90.0000	55.0000	739418.864369
6.2844	-0.2286	3.9250	90.0000	55.0000	739418.864369
6.3857	-0.2286	3.9250	90.0000	55.0000	739418.864369
6.5010	-0.2286	3.9250	90.0000	55.0000	739418.864369
6.6012	-0.2286	3.9250	90.0000	55.0000	739418.864369
6.7178	-0.2286	3.9250	90.0000	55.0000	739418.864369
6.8188	-0.2286	3.9250	90.0000	55.0000	739418.864369
6.9345	-0.2286	3.9250	90.0000	55.0000	739418.864369
7.0349	-0.2286	3.9250	90.0000	55.0000	739418.864369
7.1511	-0.2286	3.9250	90.0000	55.0000	739418.864369
7.2678	-0.2286	3.9250	90.0000	55.0000	739418.864369
7.3843	-0.2286	3.9250	90.0000	55.0000	739418.864369
7.4850	-0.2286	3.9250	90.0000	55.0000	739418.864369
7.5852	-0.2286	3.9250	90.0000	55.0000	739418.864369
7.7012	-0.2286	3.9250	90.0000	55.0000	739418.864369
7.8016	-0.2286	3.9250	90.0000	55.0000	739418.864369
7.9177	-0.2286	3.9250	90.0000	55.0000	739418.864369
8.0180	-0.2286	3.9250	90.0000	55.0000	739418.864369
8.1346	-0.2286	3.9250	90.0000	55.0000	739418.864369
8.2515	-0.2286	3.9250	90.0000	55.0000	739418.864369
8.3679	-0.2286	3.9250	90.0000	55.0000	739418.864369
8.4845	-0.2286	3.9250	90.0000	55.0000	739418.864369
8.6010	-0.2286	3.9250	90.0000	55.0000	739418.864369
8.7018	-0.2286	3.9250	90.0000	55.0000	739418.864369
8.8176	-0.2286	3.9250	90.0000	55.0000	739418.864369
8.9179	-0.2286	3.9250	90.0000	55.0000	739418.864369
9.0343	-0.2286	3.9250	90.0000	55.0000	739418.864369
9.1353	-0.2286	3.9250	90.0000	55.0000	739418.864369
9.2511	-0.2286	3.9250	90.0000	55.0000	739418.864369
9.3523	-0.2286	3.9250	90.0000	55.0000	739418.864369
9.4676	-0.2286	3.9250	90.0000	55.0000	739418.864369
9.5844	-0.2286	3.9250	90.0000	55.0000	739418.864369
9.6845	-0.2286	3.9250	90.0000	55.0000	739418.864369
9.7848	-0.2286	3.9250	90.0000	55.0000	739418.864369
9.9010	-0.2286	3.9250	90.0000	55.0000	739418.864369
10.0015	-0.2286	3.9250	90.0000	55.0000	739418.864369
10.1023	-0.2286	3.9250	90.0000	55.0000	739418.864369
10.2178	-0.2286	3.9250	90.0000	55.0000	739418.864369
10.3344	-0.2286	3.9250	90.0000	55.0000	739418.864369
10.4512	-0.2286	3.9250	90.0000	55.0000	739418.864369
10.5680	-0.2286	3.9250	90.0000	55.0000	739418.864369
10.6847	-0.2286	3.9250	90.0000	55.0000	739418.864369
10.8010	-0.2286	3.9250	90.0000	55.0000	739418.864369
10.9012	-0.2286	3.9250	90.0000	55.0000	739418.864369
11.0178	-0.2286	3.9250	90.0000	55.0000	739418.864369
11.1179	-0.2286	3.9250	90.0000	55.0000	739418.864369
11.2343	-0.2286	3.9250	90.0000	55.0000	739418.864369
11.3345	-0.2286	3.9250	90.0000	55.0000	739418.864369
11.4511	-0.2286	3.9250	90.0000	55.0000	739418.864369
11.5677	-0.2286	3.9250	90.0000	55.0000	739418.864369
11.6843	-0.2286	3.9250	90.0000	55.0000	739418.864369
11.7845	-0.2286	3.9250	90.0000	55.0000	739418.864369
11.9011	-0.2286	3.9250	90.0000	55.0000	739418.864369
12.0177	-0.2286	3.9250	90.0000	55.0000	739418.864369
12.1345	-0.2286	3.9250	90.0000	55.0000	739418.864369
12.2347	-0.2286	3.9250	90.0000	55.0000	739418.864369
12.3513	-0.2286	3.9250	90.0000	55.0000	739418.864369
12.4678	-0.2286	3.9250	90.0000	55.0000	739418.864369
12.5844	-0.2286	3.9250	90.0000	55.0000	739418.864369
12.7011	-0.2286	3.9250	90.0000	55.0000	739418.864369
12.8177	-0.2286	3.9250	90.0000	55.0000	739418.864369
12.9345	-0.2286	3.9250	90.0000	55.0000	739418.864369
13.0511	-0.2286	3.9250	90.0000	55.0000	739418.864369
13.1514	-0.2286	3.9250	90.0000	55.0000	739418.864369
13.2676	-0.2286	3.9250	90.0000	55.0000	739418.864369
13.3679	-0.2286	3.9250	90.0000	55.0000	739418.864369
13.4844	-0.2286	3.9250	90.0000	55.0000	739418.864369
13.6013	-0.2286	3.9250	90.0000	55.0000	739418.864369
13.7177	-0.2286	3.9250	90.0000	55.0000	739418.864369
13.8344	-0.2286	3.9250	90.0000	55.0000	739418.864369
13.9512	-0.2286	3.9250	90.0000	55.0000	739418.864369
14.0676	-0.2286	3.9250	90.0000	55.0000	739418.864369
14.1679	-0.2286	3.9250	90.0000	55.0000	739418.864369
14.2844	-0.2286	3.9250	90.0000	55.0000	739418.864369
14.4011	-0.2286	3.9250	90.0000	55.0000	739418.864369
14.5179	-0.2286	3.9250	90.0000	55.0000	739418.864369
14.6345	-0.2286	3.9250	90.0000	55.0000	739418.864369
14.7526	-0.2286	3.9250	90.0000	55.0000	739418.864369
14.8678	-0.2286	3.9250	90.0000	55.0000	739418.864369
14.9845	-0.2286	3.9250	90.0000	55.0000	739418.864369
15.1010	-0.2286	3.9250	90.0000	55.0000	739418.864369
15.2018	-0.2286	3.9250	90.0000	55.0000	739418.864369
15.3181	-0.2286	3.9250	90.0000	55.0000	739418.864369
