MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
2	1	1	1	26.9052	1	0	0	50	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
3	2	2	1	236.3124	7	0	0	0	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
4	3	1	1	23.0586	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
11	4	2	1	27.2570	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
9	5	1	1	17.1928	1	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
7	6	2	1	27.1668	0	0	0	75	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
12	7	1	1	30.5655	0	0	0	25	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
20	8	2	1	21.7311	0	0	0	75	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
13	9	1	1	29.1846	0	0	0	25	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
15	10	2	1	18.8588	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
1	11	1	1	20.2998	1	0	0	50	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
5	12	2	1	16.3656	2	0	0	50	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
19	13	1	1	17.7620	0	0	0	75	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
6	14	2	1	24.9382	3	0	0	0	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
16	15	1	1	16.1101	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
18	16	2	1	23.3087	1	0	0	25	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
10	17	1	1	36.5003	3	0	0	0	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739542.387234	17-Oct-2024 09:17:37
