T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1198	0.0000	0.0000	45.0000	55.0000	739316.560217
0.2200	0.0000	0.0000	45.0000	55.0000	739316.560217
0.3201	0.0000	0.0000	45.0000	55.0000	739316.560217
0.4202	0.0000	0.0000	45.0000	55.0000	739316.560217
0.5369	0.0000	0.0000	45.0000	55.0000	739316.560217
0.6371	0.0000	0.0000	45.0000	55.0000	739316.560217
0.7536	0.0000	0.0000	45.0000	55.0000	739316.560217
0.8538	0.0000	0.0000	45.0000	55.0000	739316.560217
0.9539	0.0000	0.0000	45.0000	55.0000	739316.560217
1.0706	0.0000	0.0000	45.0000	55.0000	739316.560217
1.1707	0.0000	0.0000	45.0000	55.0000	739316.560217
1.2708	0.0000	0.0000	45.0000	55.0000	739316.560217
1.3711	0.0000	0.0000	45.0000	55.0000	739316.560217
1.4876	0.0000	0.0000	45.0000	55.0000	739316.560217
1.5877	0.0000	0.0000	45.0000	55.0000	739316.560217
1.6878	0.0000	0.0000	45.0000	55.0000	739316.560217
1.7879	0.0000	0.0000	45.0000	55.0000	739316.560217
1.8880	0.0000	0.0000	45.0000	55.0000	739316.560217
1.9882	0.0000	0.0000	45.0000	55.0000	739316.560217
2.1050	0.0000	0.0000	45.0000	55.0000	739316.560217
2.2051	0.0000	0.0000	60.0000	55.0000	739316.560217
2.3218	0.0000	0.0000	75.0000	55.0000	739316.560217
2.4218	0.0000	0.0000	75.0000	55.0000	739316.560217
2.5221	0.0000	0.0000	75.0000	55.0000	739316.560217
2.6387	-0.1359	0.5071	75.0000	55.0000	739316.560217
2.7389	-0.2523	0.9418	75.0000	55.0000	739316.560217
2.8555	-0.3882	1.4489	75.0000	55.0000	739316.560217
2.9557	-0.5047	1.8836	75.0000	55.0000	739316.560217
3.0558	-0.6212	2.3182	75.0000	55.0000	739316.560217
3.1559	-0.7376	2.7529	75.0000	55.0000	739316.560217
3.2560	-0.8911	3.1745	63.0000	55.0000	739316.560217
3.3727	-1.1639	3.5300	42.0000	55.0000	739316.560217
3.4728	-1.1639	3.5300	24.0000	55.0000	739316.560217
3.5896	-1.1639	3.5300	3.0000	55.0000	739316.560217
3.7063	-1.1639	3.5300	-18.0000	55.0000	739316.560217
3.8231	-1.1639	3.5300	-24.0000	55.0000	739316.560217
3.9232	-1.1639	3.5300	-24.0000	55.0000	739316.560217
4.0399	-1.5297	3.4523	-6.0000	55.0000	739316.560217
4.1401	-1.9796	3.4484	0.0000	55.0000	739316.560217
4.2567	-2.5046	3.4484	0.0000	55.0000	739316.560217
4.3569	-2.9515	3.4093	-12.0000	55.0000	739316.560217
4.4570	-3.3656	3.2378	-30.0000	55.0000	739316.560217
4.5571	-3.7064	2.9467	-48.0000	55.0000	739316.560217
4.6738	-3.9101	2.6330	-69.0000	55.0000	739316.560217
4.7739	-3.9101	2.6330	-81.0000	55.0000	739316.560217
4.8906	-3.9101	2.6330	-81.0000	55.0000	739316.560217
4.9907	-3.9101	2.6330	-72.0000	55.0000	739316.560217
5.1075	-3.9101	2.6330	-51.0000	55.0000	739316.560217
5.2077	-4.0773	2.4825	-42.0000	55.0000	739316.560217
5.3244	-4.4059	2.0767	-60.0000	55.0000	739316.560217
5.4412	-4.5673	1.5801	-81.0000	55.0000	739316.560217
5.5580	-4.5751	1.5056	-102.0000	55.0000	739316.560217
5.6581	-4.5751	1.5056	-120.0000	55.0000	739316.560217
5.7584	-4.5751	1.5056	-138.0000	55.0000	739316.560217
5.8752	-4.5751	1.5056	-159.0000	55.0000	739316.560217
5.9918	-4.5751	1.5056	-180.0000	55.0000	739316.560217
6.1086	-4.4259	1.5212	-186.0000	55.0000	739316.560217
6.2253	-3.9038	1.5761	-186.0000	55.0000	739316.560217
6.3420	-3.3817	1.6310	-186.0000	55.0000	739316.560217
6.4420	-2.9348	1.5958	-168.0000	55.0000	739316.560217
6.5423	-2.5208	1.4243	-150.0000	55.0000	739316.560217
6.6589	-2.1327	1.0749	-129.0000	55.0000	739316.560217
6.7591	-1.9458	0.7511	-111.0000	55.0000	739316.560217
