MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
2	1	1	0	0.8631	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
8	2	2	0	1.9286	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
11	3	1	1	9.4671	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
1	4	2	1	6.4047	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
4	5	1	0	1.1612	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
16	6	2	1	9.7286	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
12	7	1	0	1.1789	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
20	8	2	0	1.8644	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
18	9	1	0	8.0799	1	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
19	10	2	0	0.4349	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
6	11	1	0	0.4005	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
3	12	2	0	1.6816	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
5	13	1	0	0.5815	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
17	14	2	0	11.7468	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
9	15	1	0	1.4729	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
10	16	2	0	0.6332	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
7	17	1	0	1.2994	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
14	18	2	0	0.3188	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
15	19	1	0	0.8475	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
13	20	2	0	0.4228	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.485187	13-Jun-2024 11:38:40
