T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1203	0.0000	0.0000	45.0000	55.0000	739316.552021
0.2398	0.0000	0.0000	45.0000	55.0000	739316.552021
0.3565	0.0000	0.0000	45.0000	55.0000	739316.552021
0.4567	0.0000	0.0000	45.0000	55.0000	739316.552021
0.5734	0.0000	0.0000	45.0000	55.0000	739316.552021
0.6903	0.0000	0.0000	45.0000	55.0000	739316.552021
0.8068	0.0000	0.0000	45.0000	55.0000	739316.552021
0.9070	0.0000	0.0000	45.0000	55.0000	739316.552021
1.0071	0.0000	0.0000	45.0000	55.0000	739316.552021
1.1072	0.0000	0.0000	45.0000	55.0000	739316.552021
1.2242	0.0000	0.0000	45.0000	55.0000	739316.552021
1.3407	0.0000	0.0000	45.0000	55.0000	739316.552021
1.4408	0.0000	0.0000	45.0000	55.0000	739316.552021
1.5410	0.0000	0.0000	45.0000	55.0000	739316.552021
1.6576	0.0000	0.0000	45.0000	55.0000	739316.552021
1.7576	0.0000	0.0000	45.0000	55.0000	739316.552021
1.8579	0.0000	0.0000	45.0000	55.0000	739316.552021
1.9746	0.0000	0.0000	45.0000	55.0000	739316.552021
2.0748	0.0000	0.0000	45.0000	55.0000	739316.552021
2.1914	0.0000	0.0000	45.0000	55.0000	739316.552021
2.3083	0.0000	0.0000	45.0000	55.0000	739316.552021
2.4249	0.0000	0.0000	45.0000	55.0000	739316.552021
2.5252	0.0000	0.0000	45.0000	55.0000	739316.552021
2.6418	0.0000	0.0000	33.0000	55.0000	739316.552021
2.7418	0.0000	0.0000	15.0000	55.0000	739316.552021
2.8419	-0.2994	0.0078	-3.0000	55.0000	739316.552021
2.9422	-0.2994	0.0078	-3.0000	55.0000	739316.552021
3.0588	-0.2994	0.0078	18.0000	55.0000	739316.552021
3.1589	-0.3643	0.0453	36.0000	55.0000	739316.552021
3.2590	-0.3643	0.0453	36.0000	55.0000	739316.552021
3.3591	-0.3643	0.0453	39.0000	55.0000	739316.552021
3.4592	-0.3643	0.0453	57.0000	55.0000	739316.552021
3.5593	-0.4376	0.2580	72.0000	55.0000	739316.552021
3.6595	-0.5766	0.6860	72.0000	55.0000	739316.552021
3.7596	-0.7157	1.1140	72.0000	55.0000	739316.552021
3.8764	-0.8779	1.6133	72.0000	55.0000	739316.552021
3.9930	-1.0401	2.1126	72.0000	55.0000	739316.552021
4.0932	-1.1792	2.5406	72.0000	55.0000	739316.552021
4.1932	-1.3183	2.9685	72.0000	55.0000	739316.552021
4.2933	-1.3646	3.1112	72.0000	55.0000	739316.552021
4.3933	-1.3646	3.1112	72.0000	55.0000	739316.552021
4.4935	-1.3646	3.1112	72.0000	55.0000	739316.552021
4.5936	-1.2256	2.6832	72.0000	55.0000	739316.552021
4.7103	-1.0633	2.1839	72.0000	55.0000	739316.552021
4.8103	-0.9243	1.7559	72.0000	55.0000	739316.552021
4.9104	-0.7815	1.3293	69.0000	55.0000	739316.552021
5.0105	-0.7510	1.2608	51.0000	55.0000	739316.552021
5.1107	-0.7510	1.2608	33.0000	55.0000	739316.552021
5.2107	-0.7510	1.2608	15.0000	55.0000	739316.552021
5.3108	-0.7510	1.2608	-3.0000	55.0000	739316.552021
5.4109	-0.7510	1.2608	-21.0000	55.0000	739316.552021
5.5116	-0.9329	1.1286	-39.0000	55.0000	739316.552021
5.6279	-1.3068	0.7602	-45.0000	55.0000	739316.552021
5.7280	-1.6330	0.4507	-39.0000	55.0000	739316.552021
5.8280	-2.0268	0.2369	-21.0000	55.0000	739316.552021
5.9447	-2.5425	0.1552	0.0000	55.0000	739316.552021
6.0450	-2.9862	0.2255	12.0000	55.0000	739316.552021
6.1617	-3.4968	0.3460	18.0000	55.0000	739316.552021
6.2618	-3.8907	0.5599	36.0000	55.0000	739316.552021
6.3619	-4.1992	0.8850	54.0000	55.0000	739316.552021
6.4787	-4.3116	1.0797	75.0000	55.0000	739316.552021
6.5955	-4.3116	1.0797	96.0000	55.0000	739316.552021
6.7120	-4.3116	1.0797	117.0000	55.0000	739316.552021
6.8125	-4.3116	1.0797	135.0000	55.0000	739316.552021
6.9289	-4.3116	1.0797	147.0000	55.0000	739316.552021
7.0290	-4.3116	1.0797	147.0000	55.0000	739316.552021
