T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1067	0.0000	0.0000	45.0000	55.0000	739416.485187
0.2162	0.0000	0.0000	45.0000	55.0000	739416.485187
0.3164	0.0000	0.0000	45.0000	55.0000	739416.485187
0.4330	0.0000	0.0000	45.0000	55.0000	739416.485187
0.5495	0.0000	0.0000	45.0000	55.0000	739416.485187
0.6495	0.0000	0.0000	45.0000	55.0000	739416.485187
0.7497	0.0000	0.0000	45.0000	55.0000	739416.485187
0.8664	0.0000	0.0000	45.0000	55.0000	739416.485187
0.9829	0.0000	0.0000	45.0000	55.0000	739416.485187
1.0996	0.0000	0.0000	45.0000	55.0000	739416.485187
1.2163	0.0000	0.0000	45.0000	55.0000	739416.485187
