T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1031	0.0000	0.0000	45.0000	55.0000	739549.714608
0.2164	0.0000	0.0000	45.0000	55.0000	739549.714608
0.3233	0.0000	0.0000	45.0000	55.0000	739549.714608
0.4398	0.0000	0.0000	45.0000	55.0000	739549.714608
0.5401	-0.0707	0.0707	45.0000	55.0000	739549.714608
0.6565	-0.1697	0.1697	45.0000	55.0000	739549.714608
0.7732	-0.2684	0.2690	46.2200	55.0000	739549.714608
0.8903	-0.3562	0.3779	54.7600	55.0000	739549.714608
1.0066	-0.4370	0.4922	54.7600	55.0000	739549.714608
1.1231	-0.5178	0.6065	54.7600	55.0000	739549.714608
1.2236	-0.5870	0.7046	54.7600	55.0000	739549.714608
1.3399	-0.6668	0.8196	57.2000	55.0000	739549.714608
1.4401	-0.7252	0.9244	62.0800	55.0000	739549.714608
1.5567	-0.7907	1.0481	62.0800	55.0000	739549.714608
1.6731	-0.8563	1.1718	62.0800	55.0000	739549.714608
1.7734	-0.9125	1.2778	62.0800	55.0000	739549.714608
1.8897	-0.9780	1.4015	62.0800	55.0000	739549.714608
1.9899	-1.0342	1.5076	62.0800	55.0000	739549.714608
2.1065	-1.0998	1.6313	62.0800	55.0000	739549.714608
2.2069	-1.1560	1.7373	62.0800	55.0000	739549.714608
2.3232	-1.2252	1.8589	57.2000	55.0000	739549.714608
2.4398	-1.3010	1.9766	57.2000	55.0000	739549.714608
2.5399	-1.3660	2.0774	57.2000	55.0000	739549.714608
2.6405	-1.4311	2.1783	57.2000	55.0000	739549.714608
2.7567	-1.5069	2.2960	57.2000	55.0000	739549.714608
2.8734	-1.5827	2.4137	57.2000	55.0000	739549.714608
2.9898	-1.6508	2.5358	64.5200	55.0000	739549.714608
3.0898	-1.6942	2.6476	71.8400	55.0000	739549.714608
3.1902	-1.7234	2.7640	77.9400	55.0000	739549.714608
3.2905	-1.7485	2.8813	77.9400	55.0000	739549.714608
3.4068	-1.7715	3.0193	84.0400	55.0000	739549.714608
3.5069	-1.7814	3.1389	85.2600	55.0000	739549.714608
3.6070	-1.7913	3.2585	85.2600	55.0000	739549.714608
3.7235	-1.8029	3.3980	85.2600	55.0000	739549.714608
3.8401	-1.8144	3.5375	85.2600	55.0000	739549.714608
3.9402	-1.8243	3.6571	85.2600	55.0000	739549.714608
4.0569	-1.8359	3.7967	85.2600	55.0000	739549.714608
4.1733	-1.8593	3.9346	76.7200	55.0000	739549.714608
4.2757	-1.8749	4.0121	76.7200	55.0000	739549.714608
4.3902	-1.9043	4.1489	76.7200	55.0000	739549.714608
4.4903	-1.9306	4.2660	79.1600	55.0000	739549.714608
4.6070	-1.9451	4.4051	87.7000	55.0000	739549.714608
4.7236	-1.9478	4.5450	88.9200	55.0000	739549.714608
4.8237	-1.9436	4.6649	95.0200	55.0000	739549.714608
4.9401	-1.9196	4.8027	103.5600	55.0000	739549.714608
5.0402	-1.8829	4.9168	110.8800	55.0000	739549.714608
5.1567	-1.8221	5.0428	119.4200	55.0000	739549.714608
5.2570	-1.7556	5.1426	126.7400	55.0000	739549.714608
5.3734	-1.6627	5.2472	135.2800	55.0000	739549.714608
5.4736	-1.5714	5.3250	142.6000	55.0000	739549.714608
5.5902	-1.4535	5.4002	151.1400	55.0000	739549.714608
5.7070	-1.3257	5.4570	159.6800	55.0000	739549.714608
5.8234	-1.1926	5.5004	162.1200	55.0000	739549.714608
5.9246	-1.0784	5.5372	162.1200	55.0000	739549.714608
6.0401	-0.9451	5.5802	162.1200	55.0000	739549.714608
6.1568	-0.8119	5.6232	162.1200	55.0000	739549.714608
6.2734	-0.6829	5.6773	153.5800	55.0000	739549.714608
6.3901	-0.5611	5.7464	149.9200	55.0000	739549.714608
6.5069	-0.4400	5.8165	149.9200	55.0000	739549.714608
6.6234	-0.3188	5.8867	149.9200	55.0000	739549.714608
