T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1053	0.0000	0.0000	45.0000	55.0000	739550.505357
0.2128	0.0000	0.0000	45.0000	55.0000	739550.505357
0.3294	0.0000	0.0000	45.0000	55.0000	739550.505357
0.4457	0.0000	0.0000	45.0000	55.0000	739550.505357
0.5461	0.0000	0.0000	45.0000	55.0000	739550.505357
0.6625	0.0000	0.0000	45.0000	55.0000	739550.505357
0.7790	0.0000	0.0000	45.0000	55.0000	739550.505357
0.8793	0.0000	0.0000	45.0000	55.0000	739550.505357
0.9959	0.0000	0.0000	45.0000	55.0000	739550.505357
1.1123	0.0000	0.0000	45.0000	55.0000	739550.505357
1.2123	0.0000	0.0000	45.0000	55.0000	739550.505357
1.3125	0.0000	0.0000	46.2200	55.0000	739550.505357
1.4126	0.0000	0.0000	53.5400	55.0000	739550.505357
1.5289	0.0000	0.0000	62.0800	55.0000	739550.505357
1.6292	0.0000	0.0000	69.4000	55.0000	739550.505357
1.7457	0.0000	0.0000	77.9400	55.0000	739550.505357
1.8626	0.0000	0.0000	79.1600	55.0000	739550.505357
1.9791	-0.0038	0.0196	79.1600	55.0000	739550.505357
2.0958	-0.0301	0.1571	79.1600	55.0000	739550.505357
2.2126	-0.0564	0.2946	79.1600	55.0000	739550.505357
2.3290	-0.0903	0.3946	79.1600	55.0000	739550.505357
2.4456	-0.1276	0.4977	79.1600	55.0000	739550.505357
2.5623	-0.1539	0.6352	79.1600	55.0000	739550.505357
2.6789	-0.1802	0.7727	79.1600	55.0000	739550.505357
2.7963	-0.2066	0.9102	79.1600	55.0000	739550.505357
2.9124	-0.2329	1.0477	79.1600	55.0000	739550.505357
3.0291	-0.2329	1.0477	79.1600	55.0000	739550.505357
3.1456	-0.2329	1.0477	79.1600	55.0000	739550.505357
3.2458	-0.2329	1.0477	79.1600	55.0000	739550.505357
3.3624	-0.2329	1.0477	70.6200	55.0000	739550.505357
3.4791	-0.2329	1.0477	62.0800	55.0000	739550.505357
3.5792	-0.2329	1.0477	54.7600	55.0000	739550.505357
3.6957	-0.2329	1.0477	46.2200	55.0000	739550.505357
3.8131	-0.2329	1.0477	37.6800	55.0000	739550.505357
3.9291	-0.2329	1.0477	35.2400	55.0000	739550.505357
4.0457	-0.2329	1.0477	35.2400	55.0000	739550.505357
4.1623	-0.2329	1.0477	35.2400	55.0000	739550.505357
4.2793	-0.2329	1.0477	35.2400	55.0000	739550.505357
4.3956	-0.2982	1.0939	35.2400	55.0000	739550.505357
4.4960	-0.3962	1.1631	35.2400	55.0000	739550.505357
4.6122	-0.5106	1.2439	35.2400	55.0000	739550.505357
4.7123	-0.5923	1.3016	35.2400	55.0000	739550.505357
4.8291	-0.5923	1.3016	35.2400	55.0000	739550.505357
4.9455	-0.5923	1.3016	35.2400	55.0000	739550.505357
5.0456	-0.5923	1.3016	35.2400	55.0000	739550.505357
5.1459	-0.6903	1.3708	35.2400	55.0000	739550.505357
5.2623	-0.8046	1.4516	35.2400	55.0000	739550.505357
5.3789	-0.9190	1.5324	35.2400	55.0000	739550.505357
5.4792	-1.0170	1.6017	35.2400	55.0000	739550.505357
5.5957	-1.1313	1.6824	35.2400	55.0000	739550.505357
5.7122	-1.1313	1.6824	35.2400	55.0000	739550.505357
5.8126	-1.1313	1.6824	36.4600	55.0000	739550.505357
5.9290	-1.1313	1.6824	45.0000	55.0000	739550.505357
6.0456	-1.1313	1.6824	53.5400	55.0000	739550.505357
6.1622	-1.1313	1.6824	62.0800	55.0000	739550.505357
6.2623	-1.1313	1.6824	69.4000	55.0000	739550.505357
6.3624	-1.1313	1.6824	69.4000	55.0000	739550.505357
6.4625	-1.1313	1.6824	69.4000	55.0000	739550.505357
6.5791	-1.1735	1.7948	69.4000	55.0000	739550.505357
6.6955	-1.2228	1.9258	69.4000	55.0000	739550.505357
6.7959	-1.2650	2.0381	69.4000	55.0000	739550.505357
6.9122	-1.3143	2.1692	69.4000	55.0000	739550.505357
7.0123	-1.3565	2.2815	69.4000	55.0000	739550.505357
7.1127	-1.3987	2.3938	69.4000	55.0000	739550.505357
7.2290	-1.4480	2.5249	69.4000	55.0000	739550.505357
7.3296	-1.4902	2.6372	69.4000	55.0000	739550.505357
7.4460	-1.5394	2.7683	69.4000	55.0000	739550.505357
7.5623	-1.5676	2.8431	69.4000	55.0000	739550.505357
7.6623	-1.5676	2.8431	69.4000	55.0000	739550.505357
7.7791	-1.5676	2.8431	69.4000	55.0000	739550.505357
7.8957	-1.5676	2.8431	63.3000	55.0000	739550.505357
7.9958	-1.5676	2.8431	55.9800	55.0000	739550.505357
8.1123	-1.5676	2.8431	47.4400	55.0000	739550.505357
8.2294	-1.5676	2.8431	38.9000	55.0000	739550.505357
8.3455	-1.5676	2.8431	31.5800	55.0000	739550.505357
8.4458	-1.5676	2.8431	31.5800	55.0000	739550.505357
8.5624	-1.5676	2.8431	31.5800	55.0000	739550.505357
8.6789	-1.5676	2.8431	31.5800	55.0000	739550.505357
8.7958	-1.6357	2.8850	31.5800	55.0000	739550.505357
8.9124	-1.7550	2.9584	31.5800	55.0000	739550.505357
9.0292	-1.8572	3.0212	31.5800	55.0000	739550.505357
9.1459	-1.8572	3.0212	31.5800	55.0000	739550.505357
9.2627	-1.8572	3.0212	31.5800	55.0000	739550.505357
9.3793	-1.8572	3.0212	31.5800	55.0000	739550.505357
9.4957	-1.8572	3.0212	31.5800	55.0000	739550.505357
9.6130	-1.8572	3.0212	31.5800	55.0000	739550.505357
9.7291	-1.8572	3.0212	31.5800	55.0000	739550.505357
9.8296	-1.8782	3.0628	31.5800	55.0000	739550.505357
9.9455	-1.9765	3.1338	31.5800	55.0000	739550.505357
10.0460	-2.0788	3.1966	31.5800	55.0000	739550.505357
10.1623	-2.1810	3.2595	31.5800	55.0000	739550.505357
10.2624	-2.1810	3.2595	31.5800	55.0000	739550.505357
10.3799	-2.1810	3.2595	24.2600	55.0000	739550.505357
10.4957	-2.1810	3.2595	15.7200	55.0000	739550.505357
10.5961	-2.1810	3.2595	8.4000	55.0000	739550.505357
10.7123	-2.1810	3.2595	-0.1400	55.0000	739550.505357
10.8290	-2.1810	3.2595	-8.6800	55.0000	739550.505357
10.9458	-2.1810	3.2595	-17.2200	55.0000	739550.505357
11.0494	-2.1810	3.2595	-24.5400	55.0000	739550.505357
11.1624	-2.1810	3.2595	-33.0800	55.0000	739550.505357
11.2625	-2.1810	3.2595	-40.4000	55.0000	739550.505357
11.3791	-2.1810	3.2595	-48.9400	55.0000	739550.505357
11.4958	-2.1810	3.2595	-57.4800	55.0000	739550.505357
11.5959	-2.1810	3.2595	-58.7000	55.0000	739550.505357
11.7124	-2.2018	3.2253	-58.7000	55.0000	739550.505357
11.8125	-2.2641	3.1228	-58.7000	55.0000	739550.505357
11.9290	-2.3369	3.0031	-58.7000	55.0000	739550.505357
12.0460	-2.4096	2.8835	-58.7000	55.0000	739550.505357
12.1625	-2.4823	2.7639	-58.7000	55.0000	739550.505357
12.2789	-2.5551	2.6443	-58.7000	55.0000	739550.505357
12.3793	-2.6174	2.5417	-58.7000	55.0000	739550.505357
12.4955	-2.6671	2.4550	-64.8000	55.0000	739550.505357
12.5957	-2.6671	2.4550	-72.1200	55.0000	739550.505357
12.6958	-2.6671	2.4550	-79.4400	55.0000	739550.505357
12.7959	-2.6671	2.4550	-86.7600	55.0000	739550.505357
12.9123	-2.6671	2.4550	-95.3000	55.0000	739550.505357
13.0293	-2.6671	2.4550	-103.8400	55.0000	739550.505357
13.1455	-2.6395	2.3800	-111.1600	55.0000	739550.505357
13.2456	-2.5961	2.2681	-111.1600	55.0000	739550.505357
13.3457	-2.5528	2.1562	-111.1600	55.0000	739550.505357
13.4622	-2.5023	2.0256	-111.1600	55.0000	739550.505357
13.5624	-2.4590	1.9137	-111.1600	55.0000	739550.505357
13.6790	-2.4084	1.7831	-111.1600	55.0000	739550.505357
13.7955	-2.3579	1.6526	-111.1600	55.0000	739550.505357
13.8957	-2.3146	1.5407	-111.1600	55.0000	739550.505357
14.0125	-2.2640	1.4101	-111.1600	55.0000	739550.505357
14.1291	-2.2135	1.2795	-111.1600	55.0000	739550.505357
14.2457	-2.1630	1.1490	-111.1600	55.0000	739550.505357
14.3623	-2.1314	1.0384	-111.1600	55.0000	739550.505357
14.4790	-2.1266	0.9735	-111.1600	55.0000	739550.505357
14.5955	-2.1266	0.9735	-111.1600	55.0000	739550.505357
14.6958	-2.1266	0.9735	-111.1600	55.0000	739550.505357
14.8122	-2.1266	0.9735	-118.4800	55.0000	739550.505357
14.9123	-2.1266	0.9735	-125.8000	55.0000	739550.505357
15.0293	-2.1266	0.9735	-134.3400	55.0000	739550.505357
15.1454	-2.1266	0.9735	-142.8800	55.0000	739550.505357
15.2456	-2.1266	0.9735	-147.7600	55.0000	739550.505357
15.3622	-2.1266	0.9735	-147.7600	55.0000	739550.505357
15.4625	-2.1266	0.9735	-147.7600	55.0000	739550.505357
15.5790	-2.1266	0.9735	-147.7600	55.0000	739550.505357
15.6792	-2.1266	0.9735	-147.7600	55.0000	739550.505357
15.7957	-2.1266	0.9735	-150.2000	55.0000	739550.505357
15.9123	-2.1266	0.9735	-158.7400	55.0000	739550.505357
16.0124	-2.1266	0.9735	-166.0600	55.0000	739550.505357
16.1289	-2.1266	0.9735	-173.3800	55.0000	739550.505357
16.2292	-2.1266	0.9735	-173.3800	55.0000	739550.505357
16.3456	-2.1266	0.9735	-173.3800	55.0000	739550.505357
16.4623	-2.1266	0.9735	-173.3800	55.0000	739550.505357
16.5789	-2.1266	0.9735	-173.3800	55.0000	739550.505357
16.6790	-2.1266	0.9735	-167.2800	55.0000	739550.505357
16.7792	-2.1266	0.9735	-159.9600	55.0000	739550.505357
16.8793	-2.1266	0.9735	-152.6400	55.0000	739550.505357
16.9955	-2.1266	0.9735	-144.1000	55.0000	739550.505357
17.1122	-2.1266	0.9735	-135.5600	55.0000	739550.505357
17.2288	-2.1266	0.9735	-127.0200	55.0000	739550.505357
17.3455	-2.1266	0.9735	-118.4800	55.0000	739550.505357
17.4458	-2.1266	0.9735	-111.1600	55.0000	739550.505357
17.5622	-2.1266	0.9735	-102.6200	55.0000	739550.505357
17.6623	-2.1266	0.9735	-95.3000	55.0000	739550.505357
17.7788	-2.1266	0.9735	-86.7600	55.0000	739550.505357
17.8789	-2.1266	0.9735	-79.4400	55.0000	739550.505357
17.9791	-2.1266	0.9735	-72.1200	55.0000	739550.505357
18.0794	-2.1266	0.9735	-64.8000	55.0000	739550.505357
18.1956	-2.1266	0.9735	-56.2600	55.0000	739550.505357
18.3122	-2.1266	0.9735	-47.7200	55.0000	739550.505357
