MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
14	1	1	1	105.7211	2	0	0	0	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
8	2	2	1	71.2624	7	0	0	25	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
17	3	1	1	45.6531	0	0	0	25	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
2	4	2	1	41.6980	2	0	0	0	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
9	5	1	1	20.6130	0	0	0	75	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
4	6	2	1	23.8872	0	0	0	75	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
10	7	1	1	134.5144	5	0	0	0	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
16	8	2	1	19.1221	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
5	9	1	1	26.2861	2	0	0	25	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
1	10	2	1	33.6103	5	0	0	0	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
18	11	1	1	25.2375	0	0	0	25	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
15	12	2	1	23.5691	0	0	0	75	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
7	13	1	1	28.3389	0	0	0	75	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
6	14	2	1	164.2583	6	0	0	0	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
19	15	1	1	34.7130	1	0	0	0	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
11	16	2	1	23.7182	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
12	17	1	1	32.6829	0	0	0	25	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
20	18	2	1	18.2297	0	0	0	25	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
3	19	1	0	240.0092	5	0	0	0	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
13	20	2	1	41.5683	2	0	0	0	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739514.493327	19-Sep-2024 11:50:23
