MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
16	1	1	1	47.0483	2	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739648.456867	31-Jan-2025 10:57:53
10	2	2	1	24.9224	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739648.456867	31-Jan-2025 10:57:53
13	3	1	1	19.6224	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739648.456867	31-Jan-2025 10:57:53
1	4	2	1	45.3600	3	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739648.456867	31-Jan-2025 10:57:53
15	5	1	1	18.3992	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739648.456867	31-Jan-2025 10:57:53
17	6	2	1	41.6039	0	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739648.456867	31-Jan-2025 10:57:53
3	7	1	1	125.9374	7	0	0	50	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739648.456867	31-Jan-2025 10:57:53
20	8	2	1	17.6116	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739648.456867	31-Jan-2025 10:57:53
18	9	1	1	69.3761	3	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739648.456867	31-Jan-2025 10:57:53
6	10	2	1	14.6242	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739648.456867	31-Jan-2025 10:57:53
