T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1289	0.0000	0.0000	45.0000	55.0000	739570.624168
0.2455	0.0000	0.0000	45.0000	55.0000	739570.624168
0.3456	0.0000	0.0000	45.0000	55.0000	739570.624168
0.4622	0.0000	0.0000	45.0000	55.0000	739570.624168
0.5622	0.0000	0.0000	45.0000	55.0000	739570.624168
0.6624	0.0000	0.0000	45.0000	55.0000	739570.624168
0.7624	0.0000	0.0000	45.0000	55.0000	739570.624168
0.8794	0.0000	0.0000	45.0000	55.0000	739570.624168
0.9960	0.0000	0.0000	45.0000	55.0000	739570.624168
1.0961	0.0000	0.0000	45.0000	55.0000	739570.624168
1.2127	0.0000	0.0000	45.0000	55.0000	739570.624168
1.3130	0.0000	0.0000	45.0000	55.0000	739570.624168
1.4132	0.0000	0.0000	45.0000	55.0000	739570.624168
1.5298	0.0000	0.0000	45.0000	55.0000	739570.624168
1.6300	0.0000	0.0000	45.0000	55.0000	739570.624168
1.7467	0.0000	0.0000	45.0000	55.0000	739570.624168
1.8469	0.0000	0.0000	45.0000	55.0000	739570.624168
1.9636	0.0000	0.0000	45.0000	55.0000	739570.624168
2.0802	0.0000	0.0000	45.0000	55.0000	739570.624168
2.1803	0.0000	0.0000	45.0000	55.0000	739570.624168
2.2972	0.0000	0.0000	45.0000	55.0000	739570.624168
2.3975	0.0000	0.0000	45.0000	55.0000	739570.624168
2.5140	0.0000	0.0000	45.0000	55.0000	739570.624168
2.6142	0.1061	-0.1061	45.0000	55.0000	739570.624168
2.7308	0.1485	-0.1485	45.0000	55.0000	739570.624168
2.8476	0.1485	-0.1485	45.0000	55.0000	739570.624168
2.9479	0.1485	-0.1485	45.0000	55.0000	739570.624168
3.0646	0.1485	-0.1485	45.0000	55.0000	739570.624168
3.1647	0.1485	-0.1485	45.0000	55.0000	739570.624168
3.2814	0.1485	-0.1485	45.0000	55.0000	739570.624168
3.3981	0.1485	-0.1485	45.0000	55.0000	739570.624168
