T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1319	0.0000	0.0000	45.0000	55.0000	739380.432678
0.2654	0.0000	0.0000	45.0000	55.0000	739380.432678
0.1145	0.0000	0.0000	45.0000	55.0000	739380.442032
0.2146	0.0000	0.0000	45.0000	55.0000	739380.442032
0.3311	0.0000	0.0000	45.0000	55.0000	739380.442032
0.4312	0.0000	0.0000	45.0000	55.0000	739380.442032
0.5314	0.0000	0.0000	45.0000	55.0000	739380.442032
0.1193	0.0000	0.0000	45.0000	55.0000	739380.785756
0.2195	0.0000	0.0000	45.0000	55.0000	739380.785756
0.3361	0.0000	0.0000	45.0000	55.0000	739380.785756
0.4362	0.0000	0.0000	45.0000	55.0000	739380.785756
