T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1289	0.0000	0.0000	45.0000	55.0000	739406.500100
0.2457	0.0000	0.0000	45.0000	55.0000	739406.500100
0.3458	0.0000	0.0000	45.0000	55.0000	739406.500100
0.4626	0.0000	0.0000	45.0000	55.0000	739406.500100
0.1175	0.0000	0.0000	45.0000	55.0000	739406.509066
0.2505	0.0000	0.0000	45.0000	55.0000	739406.509066
0.3675	0.0000	0.0000	45.0000	55.0000	739406.509066
0.4840	0.0000	0.0000	45.0000	55.0000	739406.509066
0.6007	0.0000	0.0000	45.0000	55.0000	739406.509066
0.7009	0.0000	0.0000	46.2500	55.0000	739406.509066
0.8010	0.0000	0.0000	53.7500	55.0000	739406.509066
0.9011	0.0000	0.0000	61.2500	55.0000	739406.509066
1.0181	-0.0706	0.1654	70.0000	55.0000	739406.509066
1.1346	-0.1344	0.3655	72.5000	55.0000	739406.509066
1.2349	-0.1885	0.5372	72.5000	55.0000	739406.509066
1.3514	-0.2517	0.7374	72.5000	55.0000	739406.509066
1.4518	-0.3058	0.9091	72.5000	55.0000	739406.509066
1.5683	-0.3690	1.1094	72.5000	55.0000	739406.509066
1.6685	-0.4231	1.2811	72.5000	55.0000	739406.509066
1.7686	-0.4772	1.4527	72.5000	55.0000	739406.509066
1.8852	-0.5422	1.6524	70.0000	55.0000	739406.509066
1.9854	-0.6165	1.8162	62.5000	55.0000	739406.509066
2.0856	-0.7115	1.9690	55.0000	55.0000	739406.509066
2.2021	-0.8463	2.1297	46.2500	55.0000	739406.509066
2.3025	-0.9802	2.2498	38.7500	55.0000	739406.509066
2.4026	-0.9802	2.2498	31.2500	55.0000	739406.509066
2.5192	-0.9802	2.2498	22.5000	55.0000	739406.509066
2.6359	-1.0672	2.2731	13.7500	55.0000	739406.509066
2.7363	-1.2446	2.3024	6.2500	55.0000	739406.509066
2.8364	-1.4244	2.3082	-1.2500	55.0000	739406.509066
2.9530	-1.6330	2.2854	-10.0000	55.0000	739406.509066
3.0533	-1.8072	2.2407	-17.5000	55.0000	739406.509066
3.1697	-2.0026	2.1640	-22.5000	55.0000	739406.509066
3.2701	-2.1689	2.0952	-22.5000	55.0000	739406.509066
3.3866	-2.3629	2.0148	-22.5000	55.0000	739406.509066
3.4867	-2.5292	1.9459	-22.5000	55.0000	739406.509066
3.5869	-2.6970	1.8807	-18.7500	55.0000	739406.509066
3.7035	-2.9007	1.8308	-10.0000	55.0000	739406.509066
3.8036	-3.0798	1.8132	-2.5000	55.0000	739406.509066
3.9204	-3.1397	1.8125	6.2500	55.0000	739406.509066
4.0371	-3.1397	1.8125	15.0000	55.0000	739406.509066
4.1373	-3.1397	1.8125	22.5000	55.0000	739406.509066
4.2376	-3.1397	1.8125	30.0000	55.0000	739406.509066
4.3377	-3.1397	1.8125	37.5000	55.0000	739406.509066
4.4378	-3.1397	1.8125	45.0000	55.0000	739406.509066
