MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
9	19	1	1	5.0813	1	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.389186	23-Jul-2024 09:20:25
20	20	2	1	14.1792	1	0	0	75	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.389186	23-Jul-2024 09:20:25
20	1	1	1	9.5029	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
15	2	2	1	8.2592	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
11	3	1	1	11.9274	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
7	4	2	1	17.5166	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
9	5	1	1	5.6816	1	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
10	6	2	1	9.2924	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
17	7	1	1	18.7277	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
1	8	2	1	13.7407	2	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
8	9	1	1	10.2670	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
13	10	2	1	13.5748	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
5	11	1	1	4.9505	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
4	12	2	1	18.7365	3	0	0	75	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
6	13	1	1	8.3222	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
19	14	2	1	10.5098	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
3	15	1	1	8.2575	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
16	16	2	1	11.7905	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
2	17	1	1	12.7804	1	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
12	18	2	1	11.8265	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
18	19	1	1	32.7753	2	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
14	20	2	1	23.5512	1	0	0	75	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739456.406921	23-Jul-2024 09:45:58
