MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
5	1	1	1	7.7366	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739556.620020	31-Oct-2024 14:52:49
3	2	2	1	25.9415	3	0	0	25	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739556.620020	31-Oct-2024 14:52:49
7	3	1	1	17.3833	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739556.620020	31-Oct-2024 14:52:49
20	4	2	1	15.2966	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739556.620020	31-Oct-2024 14:52:49
16	5	1	1	14.6435	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739556.620020	31-Oct-2024 14:52:49
15	6	2	1	12.1981	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739556.620020	31-Oct-2024 14:52:49
13	7	1	1	29.4096	2	0	0	0	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739556.620020	31-Oct-2024 14:52:49
12	8	2	1	19.1827	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739556.620020	31-Oct-2024 14:52:49
1	9	1	1	11.7007	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739556.620020	31-Oct-2024 14:52:49
19	10	2	1	70.5145	3	0	0	0	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739556.620020	31-Oct-2024 14:52:49
