T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1154	0.0000	0.0000	45.0000	55.0000	739316.450599
0.2290	0.0000	0.0000	45.0000	55.0000	739316.450599
0.3434	0.0000	0.0000	45.0000	55.0000	739316.450599
0.4593	0.0000	0.0000	45.0000	55.0000	739316.450599
0.5596	0.0000	0.0000	45.0000	55.0000	739316.450599
0.6760	0.0000	0.0000	45.0000	55.0000	739316.450599
0.7762	-0.1591	0.1591	45.0000	55.0000	739316.450599
0.8926	-0.4243	0.4243	45.0000	55.0000	739316.450599
0.9939	-0.4243	0.4243	45.0000	55.0000	739316.450599
1.1092	-0.4243	0.4243	30.0000	55.0000	739316.450599
1.2094	-0.4243	0.4243	12.0000	55.0000	739316.450599
1.3262	-0.4243	0.4243	0.0000	55.0000	739316.450599
1.4427	-0.4243	0.4243	3.0000	55.0000	739316.450599
1.5594	-0.4243	0.4243	24.0000	55.0000	739316.450599
1.6760	-0.4243	0.4243	45.0000	55.0000	739316.450599
1.7935	-0.4243	0.4243	66.0000	55.0000	739316.450599
1.9095	-0.4243	0.4243	78.0000	55.0000	739316.450599
2.0262	-0.5178	0.8644	78.0000	55.0000	739316.450599
2.1425	-0.5646	1.0845	78.0000	55.0000	739316.450599
2.2427	-0.5646	1.0845	60.0000	55.0000	739316.450599
2.3599	-0.5646	1.0845	39.0000	55.0000	739316.450599
2.4761	-0.5646	1.0845	18.0000	55.0000	739316.450599
2.5928	-0.5646	1.0845	-3.0000	55.0000	739316.450599
2.7094	-0.5646	1.0845	-3.0000	55.0000	739316.450599
2.8096	-0.5646	1.0845	-3.0000	55.0000	739316.450599
2.9261	-0.1901	1.1041	-3.0000	55.0000	739316.450599
3.0427	-0.1901	1.1041	0.0000	55.0000	739316.450599
3.1428	-0.1901	1.1041	18.0000	55.0000	739316.450599
3.2594	-0.1901	1.1041	39.0000	55.0000	739316.450599
3.3600	-0.1901	1.1041	54.0000	55.0000	739316.450599
3.4759	-0.3224	1.2862	54.0000	55.0000	739316.450599
3.5928	-0.5428	1.5895	54.0000	55.0000	739316.450599
3.6933	-0.5428	1.5895	48.0000	55.0000	739316.450599
3.8094	-0.5428	1.5895	27.0000	55.0000	739316.450599
3.9279	-0.5428	1.5895	6.0000	55.0000	739316.450599
4.0427	-0.5428	1.5895	6.0000	55.0000	739316.450599
4.1594	-0.6920	1.6052	6.0000	55.0000	739316.450599
4.2761	-1.2141	1.6601	6.0000	55.0000	739316.450599
4.3927	-1.7334	1.6055	-15.0000	55.0000	739316.450599
4.5097	-2.1986	1.3685	-36.0000	55.0000	739316.450599
4.6276	-2.5020	1.1481	-36.0000	55.0000	739316.450599
4.7428	-2.5020	1.1481	-30.0000	55.0000	739316.450599
4.8595	-2.5744	1.1287	-9.0000	55.0000	739316.450599
4.9760	-2.9490	1.1444	3.0000	55.0000	739316.450599
5.0928	-3.4733	1.1718	3.0000	55.0000	739316.450599
5.1932	-3.9227	1.1954	3.0000	55.0000	739316.450599
5.3094	-4.2222	1.2111	-6.0000	55.0000	739316.450599
5.4273	-4.2222	1.2111	-27.0000	55.0000	739316.450599
5.5426	-4.2222	1.2111	-48.0000	55.0000	739316.450599
5.6595	-4.3728	1.0439	-48.0000	55.0000	739316.450599
5.7599	-4.6739	0.7095	-48.0000	55.0000	739316.450599
5.8760	-5.0252	0.3193	-48.0000	55.0000	739316.450599
5.9927	-5.1284	0.2105	-30.0000	55.0000	739316.450599
6.1093	-5.1284	0.2105	-9.0000	55.0000	739316.450599
6.2093	-5.1284	0.2105	9.0000	55.0000	739316.450599
6.3095	-5.1284	0.2105	27.0000	55.0000	739316.450599
6.4260	-5.1284	0.2105	48.0000	55.0000	739316.450599
6.5428	-5.1894	0.3476	66.0000	55.0000	739316.450599
6.6593	-5.4030	0.8272	66.0000	55.0000	739316.450599
6.7764	-5.5250	1.1013	72.0000	55.0000	739316.450599
6.8926	-5.5250	1.1013	93.0000	55.0000	739316.450599
6.9927	-5.5250	1.1013	111.0000	55.0000	739316.450599
7.1096	-5.3637	1.5214	111.0000	55.0000	739316.450599
7.2099	-5.2025	1.9415	111.0000	55.0000	739316.450599
7.3260	-5.1251	2.2299	93.0000	55.0000	739316.450599
7.4261	-5.1721	2.6766	81.0000	55.0000	739316.450599
7.5268	-5.2425	3.1210	81.0000	55.0000	739316.450599
7.6425	-5.3246	3.6396	81.0000	55.0000	739316.450599
7.7426	-5.3950	4.0840	81.0000	55.0000	739316.450599
7.8592	-5.4772	4.6026	81.0000	55.0000	739316.450599
7.9594	-5.5476	5.0470	81.0000	55.0000	739316.450599
8.0760	-5.7347	5.5345	60.0000	55.0000	739316.450599
8.1763	-6.0258	5.8753	42.0000	55.0000	739316.450599
