MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
3	1	1	1	8.7422	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
9	2	2	1	6.0427	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
1	3	1	1	7.4125	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
20	4	2	1	11.1814	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
5	5	1	1	6.0578	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
8	6	2	1	11.9940	3	0	0	75	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
17	7	1	1	21.2662	1	0	0	75	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
18	8	2	1	14.0152	1	0	0	75	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
2	9	1	1	9.7308	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
15	10	2	1	9.0091	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
16	11	1	1	9.9677	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
4	12	2	1	8.0005	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
19	13	1	1	12.5298	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
10	14	2	1	12.3952	1	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
14	15	1	1	18.9025	1	0	0	75	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
6	16	2	1	8.7575	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
13	17	1	1	11.0315	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
11	18	2	1	13.1455	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
7	19	1	1	14.0939	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
12	20	2	1	11.9392	0	0	0	100	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.462293	14-Nov-2024 11:05:42
3	1	1	1	10.1630	1	0	0	75	0.0300	1.2500	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739570.478527	14-Nov-2024 11:29:04
