T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1202	0.0000	0.0000	45.0000	55.0000	739380.442032
0.2369	0.0000	0.0000	45.0000	55.0000	739380.442032
0.3371	0.0000	0.0000	45.0000	55.0000	739380.442032
0.1153	0.0000	0.0000	45.0000	55.0000	739380.732732
0.2154	0.0000	0.0000	45.0000	55.0000	739380.732732
0.3322	0.0000	0.0000	45.0000	55.0000	739380.732732
0.4488	0.0000	0.0000	45.0000	55.0000	739380.732732
0.1269	0.0000	0.0000	45.0000	55.0000	739394.472748
0.2603	0.0000	0.0000	45.0000	55.0000	739394.472748
0.3772	0.0000	0.0000	45.0000	55.0000	739394.472748
0.4938	0.0000	0.0000	45.0000	55.0000	739394.472748
0.6105	0.0000	0.0000	45.0000	55.0000	739394.472748
0.7107	-0.1591	0.1591	45.0000	55.0000	739394.472748
0.8108	-0.3712	0.3712	45.0000	55.0000	739394.472748
0.9109	-0.3712	0.3712	45.0000	55.0000	739394.472748
1.0275	-0.3712	0.3712	60.0000	55.0000	739394.472748
1.1279	-0.3712	0.3712	78.0000	55.0000	739394.472748
1.2279	-0.3712	0.3712	81.0000	55.0000	739394.472748
1.3445	-0.3712	0.3712	81.0000	55.0000	739394.472748
1.4446	-0.3712	0.3712	84.0000	55.0000	739394.472748
1.5448	-0.3712	0.3712	96.0000	55.0000	739394.472748
1.6616	-0.3712	0.3712	96.0000	55.0000	739394.472748
1.7618	-0.3712	0.3712	96.0000	55.0000	739394.472748
1.8783	-0.3712	0.3712	96.0000	55.0000	739394.472748
1.9784	-0.3712	0.3712	96.0000	55.0000	739394.472748
2.0786	-0.3712	0.3712	96.0000	55.0000	739394.472748
2.1957	-0.3712	0.3712	96.0000	55.0000	739394.472748
2.3120	-0.3712	0.3712	84.0000	55.0000	739394.472748
2.4121	-0.3712	0.3712	84.0000	55.0000	739394.472748
2.5122	-0.3712	0.3712	84.0000	55.0000	739394.472748
