T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1124	0.0000	0.0000	45.0000	55.0000	739408.881277
0.2292	0.0000	0.0000	45.0000	55.0000	739408.881277
0.3293	0.0000	0.0000	45.0000	55.0000	739408.881277
0.4294	-0.0820	0.0876	48.7500	55.0000	739408.881277
0.5295	-0.1899	0.2314	56.2500	55.0000	739408.881277
0.6296	-0.2782	0.3882	63.7500	55.0000	739408.881277
0.7298	-0.3452	0.5551	71.2500	55.0000	739408.881277
0.8464	-0.3951	0.7589	80.0000	55.0000	739408.881277
0.9465	-0.4127	0.9379	87.5000	55.0000	739408.881277
1.0466	-0.4107	1.1179	91.2500	55.0000	739408.881277
1.1467	-0.4068	1.2978	91.2500	55.0000	739408.881277
1.2469	-0.4029	1.4778	91.2500	55.0000	739408.881277
1.3635	-0.3983	1.6877	91.2500	55.0000	739408.881277
1.4636	-0.3944	1.8677	91.2500	55.0000	739408.881277
1.5638	-0.3904	2.0477	91.2500	55.0000	739408.881277
1.6805	-0.3859	2.2576	91.2500	55.0000	739408.881277
1.7974	-0.3813	2.4676	91.2500	55.0000	739408.881277
1.9139	-0.3767	2.6775	91.2500	55.0000	739408.881277
2.0142	-0.3728	2.8575	91.2500	55.0000	739408.881277
2.1309	-0.3682	3.0674	91.2500	55.0000	739408.881277
2.2310	-0.3643	3.2474	91.2500	55.0000	739408.881277
2.3313	-0.3603	3.4273	91.2500	55.0000	739408.881277
2.4478	-0.3558	3.6373	91.2500	55.0000	739408.881277
2.5647	-0.3512	3.8472	91.2500	55.0000	739408.881277
2.6649	-0.3472	4.0272	91.2500	55.0000	739408.881277
2.7814	-0.3446	4.2371	88.7500	55.0000	739408.881277
2.8815	-0.3623	4.4162	81.2500	55.0000	739408.881277
2.9816	-0.4031	4.5913	73.7500	55.0000	739408.881277
3.0983	-0.4791	4.7869	65.0000	55.0000	739408.881277
3.1985	-0.5674	4.9436	57.5000	55.0000	739408.881277
3.2985	-0.6753	5.0875	50.0000	55.0000	739408.881277
3.3987	-0.8011	5.2161	42.5000	55.0000	739408.881277
3.4988	-0.9426	5.3271	35.0000	55.0000	739408.881277
3.6155	-1.0974	5.4188	26.2500	55.0000	739408.881277
3.7157	-1.0974	5.4188	18.7500	55.0000	739408.881277
3.8323	-1.0974	5.4188	10.0000	55.0000	739408.881277
3.9492	-1.0974	5.4188	1.2500	55.0000	739408.881277
4.0659	-1.0974	5.4188	-7.5000	55.0000	739408.881277
4.1661	-1.0974	5.4188	-15.0000	55.0000	739408.881277
4.2662	-1.0974	5.4188	-22.5000	55.0000	739408.881277
4.3828	-1.2560	5.3340	-31.2500	55.0000	739408.881277
4.4833	-1.4022	5.2292	-38.7500	55.0000	739408.881277
4.5997	-1.5538	5.0841	-47.5000	55.0000	739408.881277
4.7164	-1.5929	5.0386	-56.2500	55.0000	739408.881277
4.8166	-1.5929	5.0386	-63.7500	55.0000	739408.881277
4.9166	-1.5929	5.0386	-71.2500	55.0000	739408.881277
5.0172	-1.6201	4.9217	-78.7500	55.0000	739408.881277
5.1336	-1.6429	4.7132	-87.5000	55.0000	739408.881277
5.2339	-1.6371	4.5334	-95.0000	55.0000	739408.881277
5.3505	-1.6032	4.3263	-100.0000	55.0000	739408.881277
5.4672	-1.5849	4.1173	-91.2500	55.0000	739408.881277
5.5839	-1.5888	3.9073	-88.7500	55.0000	739408.881277
5.7007	-1.5934	3.6974	-88.7500	55.0000	739408.881277
5.8175	-1.5980	3.4874	-88.7500	55.0000	739408.881277
5.9177	-1.6019	3.3074	-88.7500	55.0000	739408.881277
6.0343	-1.6065	3.0975	-88.7500	55.0000	739408.881277
6.1345	-1.6104	2.9175	-88.7500	55.0000	739408.881277
6.2512	-1.6150	2.7076	-88.7500	55.0000	739408.881277
6.3513	-1.6189	2.5276	-88.7500	55.0000	739408.881277
6.4681	-1.6372	2.3186	-81.2500	55.0000	739408.881277
6.5849	-1.6871	2.1148	-72.5000	55.0000	739408.881277
6.6851	-1.7541	1.9479	-65.0000	55.0000	739408.881277
6.8017	-1.8590	1.7662	-56.2500	55.0000	739408.881277
6.9023	-1.9503	1.6473	-48.7500	55.0000	739408.881277
7.0185	-1.9503	1.6473	-40.0000	55.0000	739408.881277
7.1187	-1.9503	1.6473	-32.5000	55.0000	739408.881277
7.2354	-1.9503	1.6473	-23.7500	55.0000	739408.881277
7.3524	-2.0367	1.6221	-15.0000	55.0000	739408.881277
7.4690	-2.2433	1.5857	-6.2500	55.0000	739408.881277
7.5858	-2.4530	1.5811	2.5000	55.0000	739408.881277
7.6859	-2.6316	1.6026	10.0000	55.0000	739408.881277
7.8026	-2.8343	1.6569	18.7500	55.0000	739408.881277
7.9039	-2.9997	1.7276	26.2500	55.0000	739408.881277
8.0195	-3.1790	1.8364	35.0000	55.0000	739408.881277
8.1362	-3.3398	1.9713	43.7500	55.0000	739408.881277
8.2363	-3.4598	2.1052	51.2500	55.0000	739408.881277
8.3530	-3.5764	2.2796	60.0000	55.0000	739408.881277
8.4532	-3.6542	2.4418	67.5000	55.0000	739408.881277
8.5702	-3.7173	2.6419	76.2500	55.0000	739408.881277
8.6867	-3.7760	2.8433	70.0000	55.0000	739408.881277
8.8034	-3.8646	3.0335	61.2500	55.0000	739408.881277
8.9037	-3.9629	3.1841	53.7500	55.0000	739408.881277
9.0204	-4.1013	3.3419	45.0000	55.0000	739408.881277
9.1370	-4.2140	3.4407	36.2500	55.0000	739408.881277
9.2372	-4.2140	3.4407	28.7500	55.0000	739408.881277
9.3539	-4.2140	3.4407	20.0000	55.0000	739408.881277
9.4541	-4.2140	3.4407	12.5000	55.0000	739408.881277
9.5708	-4.3924	3.4642	6.2500	55.0000	739408.881277
9.6876	-4.6009	3.4890	8.7500	55.0000	739408.881277
9.8044	-4.8047	3.5389	17.5000	55.0000	739408.881277
9.9214	-4.9985	3.6192	26.2500	55.0000	739408.881277
10.0379	-4.9985	3.6192	32.5000	55.0000	739408.881277
10.1380	-4.9985	3.6192	32.5000	55.0000	739408.881277
10.2381	-4.9985	3.6192	31.2500	55.0000	739408.881277
10.3548	-4.9985	3.6192	22.5000	55.0000	739408.881277
10.4551	-4.9985	3.6192	15.0000	55.0000	739408.881277
10.5717	-4.9985	3.6192	6.2500	55.0000	739408.881277
10.6718	-4.9985	3.6192	-1.2500	55.0000	739408.881277
10.7719	-4.9985	3.6192	-8.7500	55.0000	739408.881277
10.8720	-4.9985	3.6192	-16.2500	55.0000	739408.881277
10.9888	-5.0809	3.5829	-25.0000	55.0000	739408.881277
11.0889	-5.1867	3.5264	-32.5000	55.0000	739408.881277
11.2057	-5.1867	3.5264	-41.2500	55.0000	739408.881277
11.3059	-5.1867	3.5264	-48.7500	55.0000	739408.881277
11.4225	-5.1867	3.5264	-57.5000	55.0000	739408.881277
11.5393	-5.2836	3.3403	-66.2500	55.0000	739408.881277
11.6393	-5.3432	3.1706	-73.7500	55.0000	739408.881277
11.7394	-5.3822	2.9949	-78.7500	55.0000	739408.881277
11.8396	-5.4173	2.8184	-78.7500	55.0000	739408.881277
11.9396	-5.4524	2.6418	-78.7500	55.0000	739408.881277
12.0564	-5.4934	2.4359	-78.7500	55.0000	739408.881277
12.1565	-5.5278	2.2592	-80.0000	55.0000	739408.881277
12.2566	-5.5455	2.0802	-87.5000	55.0000	739408.881277
12.3567	-5.5402	1.9004	-93.7500	55.0000	739408.881277
12.4734	-5.5265	1.6908	-93.7500	55.0000	739408.881277
12.5736	-5.5147	1.5112	-93.7500	55.0000	739408.881277
12.6737	-5.5030	1.3316	-93.7500	55.0000	739408.881277
12.7903	-5.4892	1.1220	-93.7500	55.0000	739408.881277
12.8904	-5.4775	0.9424	-93.7500	55.0000	739408.881277
13.0073	-5.4735	0.7326	-87.5000	55.0000	739408.881277
13.1074	-5.4951	0.5540	-80.0000	55.0000	739408.881277
13.2241	-5.5009	0.5246	-71.2500	55.0000	739408.881277
13.3241	-5.5009	0.5246	-63.7500	55.0000	739408.881277
13.4243	-5.5009	0.5246	-56.2500	55.0000	739408.881277
13.5245	-5.5009	0.5246	-48.7500	55.0000	739408.881277
13.6247	-5.4134	0.6066	-41.2500	55.0000	739408.881277
13.7413	-5.2442	0.7307	-32.5000	55.0000	739408.881277
13.8580	-5.0581	0.8275	-23.7500	55.0000	739408.881277
13.9581	-4.8884	0.8872	-16.2500	55.0000	739408.881277
14.0748	-4.6826	0.9282	-7.5000	55.0000	739408.881277
14.1917	-4.4730	0.9373	1.2500	55.0000	739408.881277
14.3083	-4.2645	0.9145	10.0000	55.0000	739408.881277
14.4251	-4.0618	0.8602	18.7500	55.0000	739408.881277
14.5252	-3.8964	0.7895	26.2500	55.0000	739408.881277
14.6420	-3.7136	0.6862	30.0000	55.0000	739408.881277
14.7421	-3.5577	0.5962	30.0000	55.0000	739408.881277
14.8422	-3.3955	0.5184	22.5000	55.0000	739408.881277
14.9589	-3.1954	0.4554	13.7500	55.0000	739408.881277
15.0591	-3.0478	0.4293	6.2500	55.0000	739408.881277
15.1758	-3.0478	0.4293	-2.5000	55.0000	739408.881277
15.2927	-3.1662	0.4104	-10.0000	55.0000	739408.881277
15.4093	-3.3731	0.3740	-10.0000	55.0000	739408.881277
15.5095	-3.5503	0.3427	-10.0000	55.0000	739408.881277
15.6262	-3.7571	0.3062	-10.0000	55.0000	739408.881277
15.7263	-3.9347	0.2769	-7.5000	55.0000	739408.881277
15.8431	-4.1443	0.2678	1.2500	55.0000	739408.881277
15.9432	-4.3233	0.2854	8.7500	55.0000	739408.881277
16.0433	-4.4985	0.3262	16.2500	55.0000	739408.881277
16.1437	-4.6668	0.3896	23.7500	55.0000	739408.881277
16.2601	-4.8508	0.4905	32.5000	55.0000	739408.881277
16.3769	-5.0172	0.6182	41.2500	55.0000	739408.881277
16.4770	-5.1435	0.7464	47.5000	55.0000	739408.881277
16.5937	-5.2854	0.9012	47.5000	55.0000	739408.881277
16.6938	-5.4020	1.0382	52.5000	55.0000	739408.881277
16.7939	-5.5003	1.1888	60.0000	55.0000	739408.881277
16.8940	-5.5781	1.3510	67.5000	55.0000	739408.881277
17.0107	-5.6412	1.5511	76.2500	55.0000	739408.881277
17.1108	-5.6705	1.7286	83.7500	55.0000	739408.881277
17.2109	-5.6764	1.9083	91.2500	55.0000	739408.881277
17.3110	-5.6653	2.0880	93.7500	55.0000	739408.881277
17.4277	-5.6515	2.2975	93.7500	55.0000	739408.881277
17.5446	-5.6476	2.5073	87.5000	55.0000	739408.881277
17.6613	-5.6731	2.7157	81.2500	55.0000	739408.881277
17.7780	-5.7050	2.9232	81.2500	55.0000	739408.881277
17.8783	-5.7324	3.1011	81.2500	55.0000	739408.881277
17.9952	-5.7643	3.3087	81.2500	55.0000	739408.881277
18.1117	-5.7963	3.5162	81.2500	55.0000	739408.881277
18.2118	-5.8191	3.6645	81.2500	55.0000	739408.881277
18.3119	-5.8191	3.6645	81.2500	55.0000	739408.881277
18.4120	-5.8191	3.6645	81.2500	55.0000	739408.881277
18.5120	-5.8191	3.6645	85.0000	55.0000	739408.881277
18.6122	-5.8191	3.6645	92.5000	55.0000	739408.881277
18.7289	-5.8191	3.6645	101.2500	55.0000	739408.881277
18.8290	-5.7706	3.8377	108.7500	55.0000	739408.881277
18.9292	-5.7000	4.0031	116.2500	55.0000	739408.881277
19.0459	-5.5912	4.1825	125.0000	55.0000	739408.881277
19.1460	-5.4770	4.3216	132.5000	55.0000	739408.881277
19.2461	-5.3458	4.4445	140.0000	55.0000	739408.881277
19.3629	-5.1739	4.5649	148.7500	55.0000	739408.881277
19.4795	-4.9857	4.6576	157.5000	55.0000	739408.881277
19.5963	-4.7857	4.7207	166.2500	55.0000	739408.881277
19.6964	-4.6082	4.7500	173.7500	55.0000	739408.881277
19.8132	-4.3984	4.7546	182.5000	55.0000	739408.881277
19.9134	-4.2186	4.7526	177.5000	55.0000	739408.881277
20.0301	-4.0106	4.7800	168.7500	55.0000	739408.881277
20.1469	-3.8091	4.8387	160.0000	55.0000	739408.881277
20.2471	-3.8091	4.8387	152.5000	55.0000	739408.881277
20.3636	-3.8091	4.8387	143.7500	55.0000	739408.881277
20.4639	-3.8091	4.8387	136.2500	55.0000	739408.881277
20.5806	-3.8091	4.8387	127.5000	55.0000	739408.881277
20.6807	-3.8091	4.8387	120.0000	55.0000	739408.881277
20.7973	-3.8695	4.7015	111.2500	55.0000	739408.881277
20.8976	-3.9217	4.5294	103.7500	55.0000	739408.881277
21.0143	-3.9393	4.4411	95.0000	55.0000	739408.881277
21.1144	-3.9393	4.4411	87.5000	55.0000	739408.881277
21.2311	-3.9393	4.4411	78.7500	55.0000	739408.881277
21.3312	-3.9393	4.4411	71.2500	55.0000	739408.881277
21.4313	-3.9393	4.4411	63.7500	55.0000	739408.881277
21.5315	-3.9393	4.4411	56.2500	55.0000	739408.881277
21.6315	-3.9393	4.4411	48.7500	55.0000	739408.881277
21.7317	-3.9393	4.4411	41.2500	55.0000	739408.881277
21.8484	-3.9393	4.4411	32.5000	55.0000	739408.881277
21.9489	-3.9393	4.4411	25.0000	55.0000	739408.881277
22.0653	-3.9393	4.4411	16.2500	55.0000	739408.881277
22.1655	-3.9393	4.4411	8.7500	55.0000	739408.881277
22.2821	-3.8493	4.4392	0.0000	55.0000	739408.881277
22.3823	-3.6700	4.4529	-7.5000	55.0000	739408.881277
22.4825	-3.4910	4.4705	-2.5000	55.0000	739408.881277
22.5990	-3.2814	4.4614	6.2500	55.0000	739408.881277
22.6992	-3.2814	4.4614	13.7500	55.0000	739408.881277
22.7992	-3.2814	4.4614	21.2500	55.0000	739408.881277
22.8994	-3.2814	4.4614	28.7500	55.0000	739408.881277
22.9995	-3.2814	4.4614	36.2500	55.0000	739408.881277
