T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1197	0.0000	0.0000	45.0000	55.0000	739380.442032
0.2199	0.0000	0.0000	45.0000	55.0000	739380.442032
0.1172	0.0000	0.0000	45.0000	55.0000	739380.764742
0.2505	0.0000	0.0000	45.0000	55.0000	739380.764742
0.1232	0.0000	0.0000	45.0000	55.0000	739394.439942
0.2235	0.0000	0.0000	45.0000	55.0000	739394.439942
0.3400	0.0000	0.0000	45.0000	55.0000	739394.439942
0.4401	0.0000	0.0000	45.0000	55.0000	739394.439942
0.5568	0.0000	0.0000	45.0000	55.0000	739394.439942
0.6569	0.0000	0.0000	45.0000	55.0000	739394.439942
0.7571	0.0000	0.0000	45.0000	55.0000	739394.439942
0.8737	0.0000	0.0000	45.0000	55.0000	739394.439942
0.9739	0.0000	0.0000	45.0000	55.0000	739394.439942
1.0739	0.0000	0.0000	45.0000	55.0000	739394.439942
0.1235	0.0000	0.0000	45.0000	55.0000	739399.442109
0.2236	0.0000	0.0000	45.0000	55.0000	739399.442109
0.3237	0.0000	0.0000	45.0000	55.0000	739399.442109
0.4239	0.0000	0.0000	45.0000	55.0000	739399.442109
0.5406	0.0000	0.0000	45.0000	55.0000	739399.442109
0.6407	0.0000	0.0000	45.0000	55.0000	739399.442109
0.7573	0.0000	0.0000	45.0000	55.0000	739399.442109
0.8741	0.0000	0.0000	45.0000	55.0000	739399.442109
0.9909	0.0000	0.0000	45.0000	55.0000	739399.442109
1.1074	0.0000	0.0000	45.0000	55.0000	739399.442109
1.2076	0.0000	0.0000	45.0000	55.0000	739399.442109
1.3078	0.0000	0.0000	45.0000	55.0000	739399.442109
1.4245	0.0000	0.0000	45.0000	55.0000	739399.442109
1.5413	0.0000	0.0000	45.0000	55.0000	739399.442109
1.6414	0.0000	0.0000	45.0000	55.0000	739399.442109
1.7415	0.0000	0.0000	45.0000	55.0000	739399.442109
1.8581	0.0000	0.0000	45.0000	55.0000	739399.442109
1.9582	0.0000	0.0000	45.0000	55.0000	739399.442109
2.0584	0.0000	0.0000	45.0000	55.0000	739399.442109
2.1586	0.0000	0.0000	45.0000	55.0000	739399.442109
2.2752	0.0000	0.0000	45.0000	55.0000	739399.442109
2.3753	0.0000	0.0000	45.0000	55.0000	739399.442109
2.4754	0.0000	0.0000	45.0000	55.0000	739399.442109
2.5755	0.0000	0.0000	45.0000	55.0000	739399.442109
2.6757	0.0000	0.0000	45.0000	55.0000	739399.442109
2.7925	0.0000	0.0000	45.0000	55.0000	739399.442109
2.9093	0.0000	0.0000	45.0000	55.0000	739399.442109
3.0258	0.0000	0.0000	45.0000	55.0000	739399.442109
3.1260	-0.0849	0.0849	45.0000	55.0000	739399.442109
3.2428	-0.2333	0.2333	45.0000	55.0000	739399.442109
3.3430	-0.2333	0.2333	45.0000	55.0000	739399.442109
3.4597	-0.2333	0.2333	45.0000	55.0000	739399.442109
3.5764	-0.2333	0.2333	45.0000	55.0000	739399.442109
3.6766	-0.2333	0.2333	45.0000	55.0000	739399.442109
3.7932	-0.2333	0.2333	45.0000	55.0000	739399.442109
3.8937	-0.2333	0.2333	45.0000	55.0000	739399.442109
4.0101	-0.2333	0.2333	45.0000	55.0000	739399.442109
4.1271	-0.2333	0.2333	45.0000	55.0000	739399.442109
4.2274	-0.2333	0.2333	45.0000	55.0000	739399.442109
4.3438	-0.2333	0.2333	45.0000	55.0000	739399.442109
4.4605	-0.2333	0.2333	45.0000	55.0000	739399.442109
4.5607	-0.2333	0.2333	37.5000	55.0000	739399.442109
4.6608	-0.2333	0.2333	30.0000	55.0000	739399.442109
4.7774	-0.2333	0.2333	21.2500	55.0000	739399.442109
4.8777	-0.2333	0.2333	13.7500	55.0000	739399.442109
4.9953	-0.2333	0.2333	13.7500	55.0000	739399.442109
5.1111	-0.2916	0.2476	13.7500	55.0000	739399.442109
5.2278	-0.4956	0.2975	13.7500	55.0000	739399.442109
5.3287	-0.6704	0.3403	13.7500	55.0000	739399.442109
5.4454	-0.8744	0.3902	13.7500	55.0000	739399.442109
5.5623	-1.0784	0.4401	13.7500	55.0000	739399.442109
5.6626	-1.2533	0.4829	13.7500	55.0000	739399.442109
5.7785	-1.2533	0.4829	13.7500	55.0000	739399.442109
5.8792	-1.2533	0.4829	13.7500	55.0000	739399.442109
5.9959	-1.2533	0.4829	13.7500	55.0000	739399.442109
6.1119	-1.2533	0.4829	13.7500	55.0000	739399.442109
6.2124	-1.2533	0.4829	13.7500	55.0000	739399.442109
6.3295	-1.2533	0.4829	13.7500	55.0000	739399.442109
6.4298	-1.2533	0.4829	13.7500	55.0000	739399.442109
6.5463	-1.2533	0.4829	13.7500	55.0000	739399.442109
6.6624	-1.2533	0.4829	13.7500	55.0000	739399.442109
6.7625	-1.2533	0.4829	6.2500	55.0000	739399.442109
6.8629	-1.2533	0.4829	0.0000	55.0000	739399.442109
6.9793	-1.2533	0.4829	0.0000	55.0000	739399.442109
7.0796	-1.2533	0.4829	0.0000	55.0000	739399.442109
7.1798	-1.2533	0.4829	0.0000	55.0000	739399.442109
7.2798	-1.4333	0.4829	0.0000	55.0000	739399.442109
7.3966	-1.6433	0.4829	0.0000	55.0000	739399.442109
7.5134	-1.8533	0.4829	0.0000	55.0000	739399.442109
7.6301	-2.0633	0.4829	0.0000	55.0000	739399.442109
7.7302	-2.2433	0.4829	0.0000	55.0000	739399.442109
7.8468	-2.4533	0.4829	0.0000	55.0000	739399.442109
7.9471	-2.6333	0.4829	0.0000	55.0000	739399.442109
8.0637	-2.8433	0.4829	0.0000	55.0000	739399.442109
8.1639	-3.0233	0.4829	0.0000	55.0000	739399.442109
8.2807	-3.1133	0.4829	0.0000	55.0000	739399.442109
8.3808	-3.1133	0.4829	0.0000	55.0000	739399.442109
8.4975	-3.1133	0.4829	0.0000	55.0000	739399.442109
8.6143	-3.1133	0.4829	0.0000	55.0000	739399.442109
8.7327	-3.3233	0.4829	0.0000	55.0000	739399.442109
