T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1158	0.0000	0.0000	45.0000	55.0000	739316.450599
0.2326	0.0000	0.0000	45.0000	55.0000	739316.450599
0.3492	0.0000	0.0000	45.0000	55.0000	739316.450599
0.4654	0.0000	0.0000	45.0000	55.0000	739316.450599
0.5821	0.0000	0.0000	45.0000	55.0000	739316.450599
0.6825	0.0000	0.0000	45.0000	55.0000	739316.450599
0.7988	0.0000	0.0000	45.0000	55.0000	739316.450599
0.9156	0.0000	0.0000	45.0000	55.0000	739316.450599
1.0321	-0.2652	0.2652	45.0000	55.0000	739316.450599
1.1326	-0.5834	0.5834	45.0000	55.0000	739316.450599
1.2493	-0.6894	0.6894	45.0000	55.0000	739316.450599
1.3656	-0.6894	0.6894	60.0000	55.0000	739316.450599
1.4822	-0.6894	0.6894	78.0000	55.0000	739316.450599
1.5823	-0.7362	0.9095	78.0000	55.0000	739316.450599
1.6987	-0.8568	1.4201	72.0000	55.0000	739316.450599
1.8168	-1.1178	1.8723	51.0000	55.0000	739316.450599
1.9320	-1.5171	2.2107	36.0000	55.0000	739316.450599
2.0322	-1.8812	2.4752	36.0000	55.0000	739316.450599
2.1487	-2.1215	2.6546	48.0000	55.0000	739316.450599
2.2488	-2.1215	2.6546	66.0000	55.0000	739316.450599
2.3656	-2.1215	2.6546	87.0000	55.0000	739316.450599
2.4657	-2.1215	2.6546	93.0000	55.0000	739316.450599
2.5822	-2.1215	2.6546	93.0000	55.0000	739316.450599
2.6988	-2.1215	2.6546	108.0000	55.0000	739316.450599
2.8010	-2.1215	2.6546	117.0000	55.0000	739316.450599
2.9155	-2.0193	2.8551	117.0000	55.0000	739316.450599
3.0324	-1.7810	3.3229	117.0000	55.0000	739316.450599
3.1488	-1.6314	3.7454	99.0000	55.0000	739316.450599
3.2656	-1.6627	4.1929	81.0000	55.0000	739316.450599
3.3658	-1.7331	4.6374	81.0000	55.0000	739316.450599
3.4826	-1.7918	5.1582	90.0000	55.0000	739316.450599
3.5989	-1.7683	5.3817	111.0000	55.0000	739316.450599
3.7154	-1.7683	5.3817	132.0000	55.0000	739316.450599
3.8161	-1.7683	5.3817	150.0000	55.0000	739316.450599
3.9321	-1.7683	5.3817	165.0000	55.0000	739316.450599
4.0323	-1.6958	5.4011	165.0000	55.0000	739316.450599
4.1489	-1.1887	5.5370	165.0000	55.0000	739316.450599
4.2655	-0.6816	5.6729	165.0000	55.0000	739316.450599
4.3822	-0.1820	5.8311	156.0000	55.0000	739316.450599
