MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
13	1	1	0	3.2155	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
15	2	2	0	9.4669	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
1	3	1	0	1.5690	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
16	4	2	0	16.9771	2	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
12	5	1	0	17.6743	1	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
4	6	2	0	7.8516	3	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
7	7	1	1	22.3479	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
5	8	2	0	1.6522	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
17	9	1	0	1.4782	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
6	10	2	0	8.2051	3	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
10	11	1	0	4.7532	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
3	12	2	0	3.3876	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
18	13	1	0	16.1837	2	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
9	14	2	0	3.2663	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
20	15	1	0	4.8536	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
2	16	2	0	1.9007	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
11	17	1	0	1.3373	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
19	18	2	0	1.7192	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
14	19	1	0	1.6038	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
8	20	2	0	2.6875	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739416.469752	13-Jun-2024 11:16:26
