T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1034	0.0000	0.0000	45.0000	55.0000	739316.450599
0.2059	0.0000	0.0000	45.0000	55.0000	739316.450599
0.3229	0.0000	0.0000	45.0000	55.0000	739316.450599
0.4391	0.0000	0.0000	45.0000	55.0000	739316.450599
0.5392	0.0000	0.0000	45.0000	55.0000	739316.450599
0.6561	-0.1061	0.1061	45.0000	55.0000	739316.450599
0.7731	-0.4773	0.4773	45.0000	55.0000	739316.450599
0.8893	-0.4773	0.4773	63.0000	55.0000	739316.450599
1.0060	-0.4773	0.4773	84.0000	55.0000	739316.450599
1.1226	-0.4851	0.6271	87.0000	55.0000	739316.450599
1.2392	-0.5126	1.1514	87.0000	55.0000	739316.450599
1.3395	-0.5362	1.6008	87.0000	55.0000	739316.450599
1.4559	-0.5637	2.1250	87.0000	55.0000	739316.450599
1.5560	-0.5872	2.5744	87.0000	55.0000	739316.450599
1.6726	-0.6186	3.0984	84.0000	55.0000	739316.450599
1.7727	-0.6186	3.0984	66.0000	55.0000	739316.450599
1.8728	-0.6186	3.0984	48.0000	55.0000	739316.450599
1.9893	-0.6186	3.0984	30.0000	55.0000	739316.450599
2.1060	-0.8784	3.2484	30.0000	55.0000	739316.450599
2.2229	-1.1382	3.3984	30.0000	55.0000	739316.450599
2.3416	-1.1382	3.3984	9.0000	55.0000	739316.450599
2.4559	-1.1382	3.3984	-6.0000	55.0000	739316.450599
2.5729	-1.5857	3.3514	-6.0000	55.0000	739316.450599
2.6892	-2.1079	3.2965	-6.0000	55.0000	739316.450599
2.8059	-2.6300	3.2416	-6.0000	55.0000	739316.450599
2.9226	-3.1521	3.1867	-6.0000	55.0000	739316.450599
3.0393	-3.6742	3.1318	-6.0000	55.0000	739316.450599
3.1396	-3.9726	3.1005	-6.0000	55.0000	739316.450599
3.2559	-3.9726	3.1005	-9.0000	55.0000	739316.450599
3.3727	-3.9726	3.1005	-30.0000	55.0000	739316.450599
3.4892	-3.9726	3.1005	-51.0000	55.0000	739316.450599
3.5893	-3.9726	3.1005	-69.0000	55.0000	739316.450599
3.6895	-3.9726	3.1005	-75.0000	55.0000	739316.450599
3.8060	-4.0502	2.8107	-75.0000	55.0000	739316.450599
3.9061	-4.1667	2.3760	-75.0000	55.0000	739316.450599
4.0227	-4.3026	1.8689	-75.0000	55.0000	739316.450599
4.1392	-4.4935	1.3824	-60.0000	55.0000	739316.450599
4.2393	-4.5344	1.3195	-42.0000	55.0000	739316.450599
4.3562	-4.5344	1.3195	-21.0000	55.0000	739316.450599
4.4724	-4.5344	1.3195	-15.0000	55.0000	739316.450599
4.5726	-4.5344	1.3195	-15.0000	55.0000	739316.450599
4.6894	-4.5344	1.3195	-30.0000	55.0000	739316.450599
4.8059	-4.5344	1.3195	-51.0000	55.0000	739316.450599
4.9227	-4.5344	1.3195	-72.0000	55.0000	739316.450599
5.0228	-4.5344	1.3195	-90.0000	55.0000	739316.450599
5.1391	-4.5344	1.3195	-111.0000	55.0000	739316.450599
5.2393	-4.5344	1.3195	-129.0000	55.0000	739316.450599
5.3418	-4.5344	1.3195	-147.0000	55.0000	739316.450599
5.4559	-4.5344	1.3195	-165.0000	55.0000	739316.450599
5.5564	-4.3895	1.2807	-165.0000	55.0000	739316.450599
5.6727	-3.8824	1.1448	-165.0000	55.0000	739316.450599
5.7898	-3.3753	1.0089	-165.0000	55.0000	739316.450599
5.9060	-3.2304	0.9701	-150.0000	55.0000	739316.450599
6.0231	-3.2304	0.9701	-129.0000	55.0000	739316.450599
6.1395	-3.2304	0.9701	-108.0000	55.0000	739316.450599
6.2560	-3.2304	0.9701	-87.0000	55.0000	739316.450599
6.3727	-3.2304	0.9701	-66.0000	55.0000	739316.450599
6.4892	-3.2304	0.9701	-45.0000	55.0000	739316.450599
6.5899	-3.2304	0.9701	-36.0000	55.0000	739316.450599
6.7059	-3.4731	0.7938	-36.0000	55.0000	739316.450599
6.8061	-3.8371	0.5293	-36.0000	55.0000	739316.450599
6.9227	-4.0214	0.4002	-21.0000	55.0000	739316.450599
7.0395	-4.0214	0.4002	0.0000	55.0000	739316.450599
7.1408	-4.0214	0.4002	6.0000	55.0000	739316.450599
7.2557	-4.5435	0.4551	6.0000	55.0000	739316.450599
7.3558	-4.9910	0.5022	6.0000	55.0000	739316.450599
7.4560	-5.4393	0.5374	0.0000	55.0000	739316.450599
7.5570	-5.7362	0.4983	-18.0000	55.0000	739316.450599
7.6726	-5.8748	0.4410	-39.0000	55.0000	739316.450599
7.7727	-5.8748	0.4410	-57.0000	55.0000	739316.450599
7.8731	-5.8748	0.4410	-60.0000	55.0000	739316.450599
7.9892	-5.8748	0.4410	-60.0000	55.0000	739316.450599
8.0892	-5.9873	0.2461	-60.0000	55.0000	739316.450599
