T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1095	0.0000	0.0000	45.0000	55.0000	739435.633195
0.2261	0.0000	0.0000	45.0000	55.0000	739435.633195
0.3262	0.0000	0.0000	45.0000	55.0000	739435.633195
0.4266	0.0000	0.0000	45.0000	55.0000	739435.633195
0.5433	0.0000	0.0000	45.0000	55.0000	739435.633195
0.6600	0.0000	0.0000	45.0000	55.0000	739435.633195
0.7601	0.0000	0.0000	45.0000	55.0000	739435.633195
0.8602	0.0000	0.0000	45.0000	55.0000	739435.633195
0.9603	0.0000	0.0000	45.0000	55.0000	739435.633195
1.0604	0.0000	0.0000	45.0000	55.0000	739435.633195
1.1606	0.0000	0.0000	45.0000	55.0000	739435.633195
1.2607	0.0000	0.0000	45.0000	55.0000	739435.633195
1.3774	0.0000	0.0000	45.0000	55.0000	739435.633195
1.4776	0.0000	0.0000	45.0000	55.0000	739435.633195
1.5943	0.0000	0.0000	45.0000	55.0000	739435.633195
1.7110	0.0000	0.0000	45.0000	55.0000	739435.633195
1.8111	0.0000	0.0000	45.0000	55.0000	739435.633195
1.9112	0.0000	0.0000	45.0000	55.0000	739435.633195
2.0112	0.0000	0.0000	45.0000	55.0000	739435.633195
2.1114	0.0000	0.0000	45.0000	55.0000	739435.633195
2.2281	0.0000	0.0000	45.0000	55.0000	739435.633195
2.3282	0.0000	0.0000	45.0000	55.0000	739435.633195
2.4284	0.0000	0.0000	45.0000	55.0000	739435.633195
2.5450	0.0000	0.0000	45.0000	55.0000	739435.633195
2.6452	-0.0212	0.0212	45.0000	55.0000	739435.633195
2.7618	-0.1595	0.1789	52.5000	55.0000	739435.633195
2.8622	-0.2578	0.3296	60.0000	55.0000	739435.633195
2.9790	-0.3465	0.5197	68.7500	55.0000	739435.633195
3.0956	-0.4052	0.7212	77.5000	55.0000	739435.633195
3.1957	-0.4345	0.8987	81.2500	55.0000	739435.633195
3.2958	-0.4619	1.0766	81.2500	55.0000	739435.633195
3.3958	-0.4893	1.2545	81.2500	55.0000	739435.633195
