T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1027	0.0000	0.0000	45.0000	55.0000	739316.450599
0.2191	0.0000	0.0000	45.0000	55.0000	739316.450599
0.3193	0.0000	0.0000	45.0000	55.0000	739316.450599
0.4363	0.0000	0.0000	45.0000	55.0000	739316.450599
0.5524	-0.3077	0.2138	33.0000	55.0000	739316.450599
0.6703	-0.4964	0.3364	33.0000	55.0000	739316.450599
0.7856	-0.4964	0.3364	30.0000	55.0000	739316.450599
0.9023	-0.4964	0.3364	9.0000	55.0000	739316.450599
1.0025	-0.4964	0.3364	-3.0000	55.0000	739316.450599
1.1190	-0.7960	0.3207	-3.0000	55.0000	739316.450599
1.2191	-1.2453	0.2971	-3.0000	55.0000	739316.450599
1.3192	-1.6947	0.2736	-3.0000	55.0000	739316.450599
1.4194	-2.1431	0.2892	9.0000	55.0000	739316.450599
1.5357	-2.6455	0.4401	18.0000	55.0000	739316.450599
1.6359	-3.0735	0.5792	18.0000	55.0000	739316.450599
1.7364	-3.5046	0.7069	12.0000	55.0000	739316.450599
1.8524	-4.0278	0.7461	3.0000	55.0000	739316.450599
1.9693	-4.4023	0.7657	3.0000	55.0000	739316.450599
2.0859	-4.4023	0.7657	21.0000	55.0000	739316.450599
2.2024	-4.4023	0.7657	42.0000	55.0000	739316.450599
2.3025	-4.4023	0.7657	60.0000	55.0000	739316.450599
2.4031	-4.4023	0.7657	78.0000	55.0000	739316.450599
2.5191	-4.4023	0.7657	99.0000	55.0000	739316.450599
2.6194	-4.4023	0.7657	117.0000	55.0000	739316.450599
2.7358	-4.4023	0.7657	138.0000	55.0000	739316.450599
2.8523	-4.4023	0.7657	159.0000	55.0000	739316.450599
2.9524	-4.4023	0.7657	177.0000	55.0000	739316.450599
3.0691	-4.1027	0.7814	177.0000	55.0000	739316.450599
3.1857	-3.5784	0.8089	177.0000	55.0000	739316.450599
3.2859	-3.1290	0.8324	177.0000	55.0000	739316.450599
3.4024	-3.1290	0.8324	156.0000	55.0000	739316.450599
3.5191	-3.1290	0.8324	135.0000	55.0000	739316.450599
3.6356	-3.1290	0.8324	114.0000	55.0000	739316.450599
3.7360	-3.0595	1.0464	108.0000	55.0000	739316.450599
3.8525	-2.8972	1.5457	108.0000	55.0000	739316.450599
3.9691	-2.8045	1.8310	108.0000	55.0000	739316.450599
4.0860	-2.6423	2.3303	108.0000	55.0000	739316.450599
4.2024	-2.4801	2.8296	108.0000	55.0000	739316.450599
4.3191	-2.3752	3.3417	93.0000	55.0000	739316.450599
4.4358	-2.3752	3.3417	72.0000	55.0000	739316.450599
4.5525	-2.5789	3.6553	51.0000	55.0000	739316.450599
4.6689	-2.5789	3.6553	30.0000	55.0000	739316.450599
4.7691	-2.5789	3.6553	27.0000	55.0000	739316.450599
4.8693	-2.5789	3.6553	27.0000	55.0000	739316.450599
4.9856	-2.5789	3.6553	33.0000	55.0000	739316.450599
5.1024	-2.5789	3.6553	54.0000	55.0000	739316.450599
5.2025	-2.6810	3.8558	63.0000	55.0000	739316.450599
5.3193	-2.9228	4.3217	60.0000	55.0000	739316.450599
5.4360	-3.1582	4.6123	39.0000	55.0000	739316.450599
5.5522	-3.1582	4.6123	18.0000	55.0000	739316.450599
5.6524	-3.1582	4.6123	3.0000	55.0000	739316.450599
5.7695	-3.1582	4.6123	3.0000	55.0000	739316.450599
5.8856	-3.1582	4.6123	-6.0000	55.0000	739316.450599
5.9857	-3.1582	4.6123	-24.0000	55.0000	739316.450599
6.1024	-3.1582	4.6123	-45.0000	55.0000	739316.450599
6.2026	-3.1582	4.6123	-60.0000	55.0000	739316.450599
6.3190	-3.1582	4.6123	-60.0000	55.0000	739316.450599
6.4190	-3.2707	4.4175	-60.0000	55.0000	739316.450599
6.5191	-3.4957	4.0278	-60.0000	55.0000	739316.450599
6.6357	-3.7582	3.5731	-60.0000	55.0000	739316.450599
6.7361	-3.9865	3.1854	-57.0000	55.0000	739316.450599
6.8526	-4.3557	2.8162	-36.0000	55.0000	739316.450599
6.9689	-4.8327	2.6039	-15.0000	55.0000	739316.450599
7.0857	-5.3541	2.5765	6.0000	55.0000	739316.450599
7.2022	-5.5740	2.6233	27.0000	55.0000	739316.450599
7.3024	-5.5740	2.6233	45.0000	55.0000	739316.450599
7.4191	-5.5740	2.6233	66.0000	55.0000	739316.450599
7.5357	-5.5740	2.6233	87.0000	55.0000	739316.450599
7.6360	-5.5544	2.9978	93.0000	55.0000	739316.450599
7.7524	-5.5269	3.5220	93.0000	55.0000	739316.450599
7.8692	-5.4994	4.0463	93.0000	55.0000	739316.450599
7.9693	-5.4759	4.4957	93.0000	55.0000	739316.450599
8.0857	-5.5305	5.0150	75.0000	55.0000	739316.450599
8.1862	-5.7234	5.4195	57.0000	55.0000	739316.450599
8.3024	-6.0926	5.7887	36.0000	55.0000	739316.450599
8.4191	-6.0926	5.7887	33.0000	55.0000	739316.450599
8.5360	-6.0926	5.7887	33.0000	55.0000	739316.450599
8.6524	-6.0926	5.7887	33.0000	55.0000	739316.450599
8.7525	-6.0926	5.7887	42.0000	55.0000	739316.450599
8.8691	-6.1267	5.8555	63.0000	55.0000	739316.450599
