T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1138	0.0000	0.0000	45.0000	55.0000	739418.748831
0.2254	0.0000	0.0000	45.0000	55.0000	739418.748831
0.3375	0.0000	0.0000	45.0000	55.0000	739418.748831
0.4534	0.0000	0.0000	45.0000	55.0000	739418.748831
0.5702	0.0000	0.0000	45.0000	55.0000	739418.748831
0.6868	0.0000	0.0000	45.0000	55.0000	739418.748831
0.7869	0.0000	0.0000	45.0000	55.0000	739418.748831
0.9034	0.0000	0.0000	45.0000	55.0000	739418.748831
1.0036	-0.0849	0.0849	45.0000	55.0000	739418.748831
1.1203	-0.2333	0.2333	45.0000	55.0000	739418.748831
1.2367	-0.3682	0.3941	53.7500	55.0000	739418.748831
1.3369	-0.4632	0.5468	61.2500	55.0000	739418.748831
1.4535	-0.5477	0.7388	70.0000	55.0000	739418.748831
1.5536	-0.5968	0.9119	76.2500	55.0000	739418.748831
1.6701	-0.6467	1.1159	76.2500	55.0000	739418.748831
1.7868	-0.6966	1.3199	76.2500	55.0000	739418.748831
1.9036	-0.7465	1.5239	76.2500	55.0000	739418.748831
2.0202	-0.7964	1.7279	76.2500	55.0000	739418.748831
2.1368	-0.8463	1.9318	76.2500	55.0000	739418.748831
2.2539	-0.8963	2.1358	76.2500	55.0000	739418.748831
2.3703	-0.9462	2.3398	76.2500	55.0000	739418.748831
2.4867	-0.9604	2.3981	76.2500	55.0000	739418.748831
2.5869	-0.9604	2.3981	76.2500	55.0000	739418.748831
2.7036	-0.9604	2.3981	76.2500	55.0000	739418.748831
2.8041	-0.9604	2.3981	76.2500	55.0000	739418.748831
2.9203	-0.9604	2.3981	76.2500	55.0000	739418.748831
3.0369	-0.9604	2.3981	76.2500	55.0000	739418.748831
3.1371	-0.9604	2.3981	76.2500	55.0000	739418.748831
3.2538	-0.9604	2.3981	76.2500	55.0000	739418.748831
3.3718	-0.9604	2.3981	76.2500	55.0000	739418.748831
3.4869	-0.9604	2.3981	76.2500	55.0000	739418.748831
3.6036	-0.9604	2.3981	76.2500	55.0000	739418.748831
3.7201	-0.9604	2.3981	76.2500	55.0000	739418.748831
3.8203	-0.9604	2.3981	76.2500	55.0000	739418.748831
3.9369	-0.9604	2.3981	76.2500	55.0000	739418.748831
4.0535	-0.9390	2.3107	76.2500	55.0000	739418.748831
4.1702	-0.8891	2.1067	76.2500	55.0000	739418.748831
4.2704	-0.8463	1.9318	76.2500	55.0000	739418.748831
4.3870	-0.7983	1.7274	78.7500	55.0000	739418.748831
4.4871	-0.7886	1.6682	86.2500	55.0000	739418.748831
4.6037	-0.7886	1.6682	95.0000	55.0000	739418.748831
