T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1174	0.0000	0.0000	45.0000	55.0000	739380.442032
0.2508	0.0000	0.0000	45.0000	55.0000	739380.442032
0.3510	0.0000	0.0000	45.0000	55.0000	739380.442032
0.4676	0.0000	0.0000	45.0000	55.0000	739380.442032
0.5677	0.0000	0.0000	45.0000	55.0000	739380.442032
0.6680	0.0000	0.0000	45.0000	55.0000	739380.442032
0.7845	0.0000	0.0000	45.0000	55.0000	739380.442032
0.8846	0.0000	0.0000	45.0000	55.0000	739380.442032
0.9847	0.0000	0.0000	45.0000	55.0000	739380.442032
1.0848	0.0000	0.0000	45.0000	55.0000	739380.442032
1.2016	0.0000	0.0000	45.0000	55.0000	739380.442032
0.1291	0.0000	0.0000	45.0000	55.0000	739380.453023
0.2302	0.0000	0.0000	45.0000	55.0000	739380.453023
0.3311	0.0000	0.0000	45.0000	55.0000	739380.453023
0.4479	0.0000	0.0000	45.0000	55.0000	739380.453023
0.5480	0.0000	0.0000	45.0000	55.0000	739380.453023
0.6481	0.0000	0.0000	45.0000	55.0000	739380.453023
0.1005	0.0000	0.0000	45.0000	55.0000	739380.700038
0.2171	0.0000	0.0000	45.0000	55.0000	739380.700038
0.3172	0.0000	0.0000	45.0000	55.0000	739380.700038
0.4340	0.0000	0.0000	45.0000	55.0000	739380.700038
0.5340	0.0000	0.0000	45.0000	55.0000	739380.700038
0.6341	0.0000	0.0000	45.0000	55.0000	739380.700038
0.7342	0.0000	0.0000	45.0000	55.0000	739380.700038
0.8342	0.0000	0.0000	45.0000	55.0000	739380.700038
0.9343	0.0000	0.0000	45.0000	55.0000	739380.700038
0.1244	0.0000	0.0000	45.0000	55.0000	739380.734113
0.2245	0.0000	0.0000	45.0000	55.0000	739380.734113
0.3246	0.0000	0.0000	45.0000	55.0000	739380.734113
0.4246	0.0000	0.0000	45.0000	55.0000	739380.734113
0.5413	0.0000	0.0000	45.0000	55.0000	739380.734113
0.6414	0.0000	0.0000	45.0000	55.0000	739380.734113
0.7416	0.0000	0.0000	45.0000	55.0000	739380.734113
0.8583	0.0000	0.0000	45.0000	55.0000	739380.734113
0.1273	0.0000	0.0000	45.0000	55.0000	739399.442109
0.2607	0.0000	0.0000	45.0000	55.0000	739399.442109
0.3770	0.0000	0.0000	45.0000	55.0000	739399.442109
0.4772	0.0000	0.0000	45.0000	55.0000	739399.442109
0.5940	0.0000	0.0000	45.0000	55.0000	739399.442109
0.7107	0.0000	0.0000	45.0000	55.0000	739399.442109
0.8108	0.0000	0.0000	45.0000	55.0000	739399.442109
0.9109	0.0000	0.0000	45.0000	55.0000	739399.442109
1.0112	0.0000	0.0000	45.0000	55.0000	739399.442109
1.1278	0.0000	0.0000	45.0000	55.0000	739399.442109
1.2280	0.0000	0.0000	45.0000	55.0000	739399.442109
1.3447	0.0000	0.0000	45.0000	55.0000	739399.442109
1.4614	0.0000	0.0000	45.0000	55.0000	739399.442109
1.5615	0.0000	0.0000	45.0000	55.0000	739399.442109
1.6616	0.0000	0.0000	45.0000	55.0000	739399.442109
1.7784	0.0000	0.0000	45.0000	55.0000	739399.442109
1.8954	0.0000	0.0000	45.0000	55.0000	739399.442109
2.0118	0.0000	0.0000	45.0000	55.0000	739399.442109
2.1120	0.0000	0.0000	45.0000	55.0000	739399.442109
2.2289	0.0000	0.0000	45.0000	55.0000	739399.442109
2.3290	0.0000	0.0000	45.0000	55.0000	739399.442109
2.4457	0.0000	0.0000	45.0000	55.0000	739399.442109
2.5625	0.0000	0.0000	45.0000	55.0000	739399.442109
2.6790	0.0000	0.0000	45.0000	55.0000	739399.442109
2.7794	0.0000	0.0000	45.0000	55.0000	739399.442109
2.8959	0.0000	0.0000	45.0000	55.0000	739399.442109
2.9962	0.0000	0.0000	45.0000	55.0000	739399.442109
3.0964	0.0000	0.0000	45.0000	55.0000	739399.442109
3.2130	0.0000	0.0000	45.0000	55.0000	739399.442109
3.3298	0.0000	0.0000	45.0000	55.0000	739399.442109
3.4466	0.0000	0.0000	45.0000	55.0000	739399.442109
3.5466	0.0000	0.0000	45.0000	55.0000	739399.442109
3.6635	0.0000	0.0000	45.0000	55.0000	739399.442109
3.7800	0.0000	0.0000	45.0000	55.0000	739399.442109
3.8803	0.0000	0.0000	45.0000	55.0000	739399.442109
3.9971	0.0000	0.0000	45.0000	55.0000	739399.442109
4.1137	0.0000	0.0000	45.0000	55.0000	739399.442109
4.2139	0.0000	0.0000	45.0000	55.0000	739399.442109
4.3308	0.0000	0.0000	45.0000	55.0000	739399.442109
4.4474	0.0000	0.0000	45.0000	55.0000	739399.442109
4.5475	0.0000	0.0000	45.0000	55.0000	739399.442109
4.6643	0.0000	0.0000	47.5000	55.0000	739399.442109
4.7644	0.0000	0.0000	55.0000	55.0000	739399.442109
4.8812	-0.0416	0.0798	63.7500	55.0000	739399.442109
4.9813	-0.1182	0.2427	63.7500	55.0000	739399.442109
5.0980	-0.1771	0.3472	55.0000	55.0000	739399.442109
5.2151	-0.1771	0.3472	46.2500	55.0000	739399.442109
5.3318	-0.1771	0.3472	37.5000	55.0000	739399.442109
5.4483	-0.1771	0.3472	33.7500	55.0000	739399.442109
5.5485	-0.1771	0.3472	41.2500	55.0000	739399.442109
5.6651	-0.1771	0.3472	50.0000	55.0000	739399.442109
5.7653	-0.2125	0.3956	53.7500	55.0000	739399.442109
5.8654	-0.3190	0.5408	53.7500	55.0000	739399.442109
5.9822	-0.4431	0.7101	53.7500	55.0000	739399.442109
6.0991	-0.5673	0.8795	53.7500	55.0000	739399.442109
6.2158	-0.6915	1.0488	53.7500	55.0000	739399.442109
6.3325	-0.8157	1.2182	53.7500	55.0000	739399.442109
6.4491	-0.8872	1.3146	48.7500	55.0000	739399.442109
6.5493	-0.8872	1.3146	41.2500	55.0000	739399.442109
6.6495	-0.8872	1.3146	33.7500	55.0000	739399.442109
6.7662	-0.8872	1.3146	25.0000	55.0000	739399.442109
6.8662	-0.8872	1.3146	17.5000	55.0000	739399.442109
6.9664	-0.8872	1.3146	10.0000	55.0000	739399.442109
7.0831	-0.8872	1.3146	1.2500	55.0000	739399.442109
7.1999	-0.8872	1.3146	-2.5000	55.0000	739399.442109
7.3000	-0.8872	1.3146	-2.5000	55.0000	739399.442109
7.4169	-0.8872	1.3146	-2.5000	55.0000	739399.442109
7.5336	-0.8872	1.3146	-2.5000	55.0000	739399.442109
7.6337	-0.8872	1.3146	-2.5000	55.0000	739399.442109
7.7505	-0.8872	1.3146	-2.5000	55.0000	739399.442109
7.8507	-0.8872	1.3146	-2.5000	55.0000	739399.442109
7.9673	-0.8872	1.3146	-2.5000	55.0000	739399.442109
8.0842	-0.8872	1.3146	-2.5000	55.0000	739399.442109
8.2006	-0.8872	1.3146	-2.5000	55.0000	739399.442109
8.3009	-0.8872	1.3146	-2.5000	55.0000	739399.442109
8.4010	-0.8872	1.3146	-2.5000	55.0000	739399.442109
8.5177	-0.8872	1.3146	-2.5000	55.0000	739399.442109
8.6180	-0.8872	1.3146	-2.5000	55.0000	739399.442109
8.7347	-0.8872	1.3146	-2.5000	55.0000	739399.442109
8.8512	-0.8872	1.3146	-2.5000	55.0000	739399.442109
8.9515	-0.8872	1.3146	-2.5000	55.0000	739399.442109
9.0682	-0.8872	1.3146	-2.5000	55.0000	739399.442109
9.1684	-1.0670	1.3067	-2.5000	55.0000	739399.442109
9.2852	-1.2768	1.2975	-2.5000	55.0000	739399.442109
9.3854	-1.4566	1.2897	-2.5000	55.0000	739399.442109
9.5021	-1.6664	1.2805	-2.5000	55.0000	739399.442109
9.6187	-1.6664	1.2805	5.0000	55.0000	739399.442109
9.7189	-1.6664	1.2805	12.5000	55.0000	739399.442109
9.8357	-1.6664	1.2805	21.2500	55.0000	739399.442109
9.9531	-1.6664	1.2805	30.0000	55.0000	739399.442109
10.0532	-1.6664	1.2805	37.5000	55.0000	739399.442109
10.1699	-1.6664	1.2805	41.2500	55.0000	739399.442109
10.2866	-1.6664	1.2805	43.7500	55.0000	739399.442109
10.3868	-1.6664	1.2805	51.2500	55.0000	739399.442109
10.5034	-1.7180	1.3543	55.0000	55.0000	739399.442109
10.6202	-1.8385	1.5263	55.0000	55.0000	739399.442109
10.7203	-1.9245	1.6491	55.0000	55.0000	739399.442109
10.8372	-1.9245	1.6491	55.0000	55.0000	739399.442109
10.9539	-1.9245	1.6491	55.0000	55.0000	739399.442109
11.0540	-1.9245	1.6491	55.0000	55.0000	739399.442109
11.1708	-1.9245	1.6491	55.0000	55.0000	739399.442109
11.2876	-1.8557	1.5508	55.0000	55.0000	739399.442109
11.4041	-1.7352	1.3788	55.0000	55.0000	739399.442109
11.5043	-1.6320	1.2314	55.0000	55.0000	739399.442109
11.6045	-1.5632	1.1331	55.0000	55.0000	739399.442109
11.7213	-1.5632	1.1331	62.5000	55.0000	739399.442109
11.8380	-1.5632	1.1331	71.2500	55.0000	739399.442109
11.9382	-1.5988	1.2787	78.7500	55.0000	739399.442109
12.0547	-1.6353	1.4855	80.0000	55.0000	739399.442109
12.1549	-1.6665	1.6628	80.0000	55.0000	739399.442109
12.2560	-1.6978	1.8401	80.0000	55.0000	739399.442109
12.3718	-1.7342	2.0469	80.0000	55.0000	739399.442109
12.4885	-1.7707	2.2537	80.0000	55.0000	739399.442109
12.5886	-1.8020	2.4309	80.0000	55.0000	739399.442109
12.6887	-1.8332	2.6082	80.0000	55.0000	739399.442109
12.8055	-1.8697	2.8150	80.0000	55.0000	739399.442109
12.9056	-1.8749	2.9184	80.0000	55.0000	739399.442109
13.0057	-1.8671	3.0046	80.0000	55.0000	739399.442109
13.1058	-1.8984	3.1818	80.0000	55.0000	739399.442109
13.2225	-1.9349	3.3886	80.0000	55.0000	739399.442109
13.3392	-1.9713	3.5955	80.0000	55.0000	739399.442109
13.4394	-2.0026	3.7727	80.0000	55.0000	739399.442109
13.5562	-2.0286	3.8614	80.0000	55.0000	739399.442109
13.6563	-2.0443	3.8614	80.0000	55.0000	739399.442109
13.7729	-2.0625	3.8614	80.0000	55.0000	739399.442109
13.8731	-2.0800	3.8614	76.2500	55.0000	739399.442109
13.9731	-2.0839	3.8614	68.7500	55.0000	739399.442109
14.0732	-2.0839	3.8614	61.2500	55.0000	739399.442109
14.1900	-2.0839	3.8614	52.5000	55.0000	739399.442109
14.2900	-2.0839	3.8614	45.0000	55.0000	739399.442109
14.3902	-2.0839	3.8614	37.5000	55.0000	739399.442109
14.5068	-2.0839	3.8614	28.7500	55.0000	739399.442109
14.6071	-2.0839	3.8614	21.2500	55.0000	739399.442109
14.7237	-2.0839	3.8614	12.5000	55.0000	739399.442109
14.8239	-2.0839	3.8614	8.7500	55.0000	739399.442109
14.9240	-2.0839	3.8614	8.7500	55.0000	739399.442109
15.0408	-2.0839	3.8614	8.7500	55.0000	739399.442109
15.1574	-2.0839	3.8614	8.7500	55.0000	739399.442109
15.2576	-2.1877	3.8705	8.7500	55.0000	739399.442109
15.3576	-2.2766	3.8705	8.7500	55.0000	739399.442109
15.4577	-2.3656	3.8705	8.7500	55.0000	739399.442109
15.5578	-2.4546	3.8705	8.7500	55.0000	739399.442109
15.6582	-2.5435	3.8705	8.7500	55.0000	739399.442109
15.7747	-2.6473	3.8705	8.7500	55.0000	739399.442109
15.8749	-2.7066	3.8705	8.7500	55.0000	739399.442109
15.9750	-2.7066	3.8705	8.7500	55.0000	739399.442109
16.0750	-2.7066	3.8705	1.2500	55.0000	739399.442109
16.1917	-2.7066	3.8705	-7.5000	55.0000	739399.442109
16.2938	-2.7654	3.8588	-11.2500	55.0000	739399.442109
16.4087	-2.9714	3.8178	-11.2500	55.0000	739399.442109
16.5254	-3.1774	3.7768	-11.2500	55.0000	739399.442109
16.6422	-3.2656	3.7593	-7.5000	55.0000	739399.442109
16.7424	-3.2656	3.7593	0.0000	55.0000	739399.442109
16.8591	-3.2656	3.7593	8.7500	55.0000	739399.442109
16.9760	-3.3522	3.7838	16.2500	55.0000	739399.442109
17.0926	-3.5538	3.8426	16.2500	55.0000	739399.442109
17.1927	-3.6834	3.8678	16.2500	55.0000	739399.442109
17.2930	-3.7698	3.8678	16.2500	55.0000	739399.442109
17.3947	-3.8562	3.8678	16.2500	55.0000	739399.442109
17.5097	-3.9570	3.8678	16.2500	55.0000	739399.442109
17.6266	-4.0579	3.8678	16.2500	55.0000	739399.442109
17.7432	-4.1587	3.8678	16.2500	55.0000	739399.442109
17.8433	-4.2451	3.8678	16.2500	55.0000	739399.442109
17.9434	-4.3315	3.8678	16.2500	55.0000	739399.442109
18.0435	-4.4179	3.8678	16.2500	55.0000	739399.442109
18.1602	-4.5187	3.8678	16.2500	55.0000	739399.442109
18.2770	-4.6195	3.8678	16.2500	55.0000	739399.442109
18.3938	-4.7203	3.8678	16.2500	55.0000	739399.442109
18.5106	-4.8211	3.8678	16.2500	55.0000	739399.442109
18.6107	-4.9075	3.8678	16.2500	55.0000	739399.442109
18.7275	-5.0364	3.8799	16.2500	55.0000	739399.442109
18.8441	-5.2380	3.9387	16.2500	55.0000	739399.442109
18.9442	-5.4113	3.9872	13.7500	55.0000	739399.442109
19.0443	-5.4113	3.9872	6.2500	55.0000	739399.442109
19.1444	-5.4113	3.9872	-1.2500	55.0000	739399.442109
19.2445	-5.4113	3.9872	-8.7500	55.0000	739399.442109
19.3447	-5.4113	3.9872	-16.2500	55.0000	739399.442109
19.4619	-5.4113	3.9872	-25.0000	55.0000	739399.442109
19.5781	-5.4363	3.9705	-33.7500	55.0000	739399.442109
19.6949	-5.6040	3.8442	-37.5000	55.0000	739399.442109
19.7951	-5.7468	3.7347	-37.5000	55.0000	739399.442109
