T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1053	0.0000	0.0000	45.0000	55.0000	739570.462293
0.2167	0.0000	0.0000	45.0000	55.0000	739570.462293
0.3169	-0.0424	0.0424	45.0000	55.0000	739570.462293
0.4262	-0.1909	0.1909	45.0000	55.0000	739570.462293
0.5432	-0.3394	0.3394	45.0000	55.0000	739570.462293
0.6595	-0.4874	0.4884	46.2500	55.0000	739570.462293
0.7760	-0.6188	0.6520	55.0000	55.0000	739570.462293
0.8928	-0.7237	0.8337	63.7500	55.0000	739570.462293
1.0094	-0.8165	1.0220	63.7500	55.0000	739570.462293
1.1098	-0.8961	1.1835	63.7500	55.0000	739570.462293
1.2261	-1.0050	1.3628	55.0000	55.0000	739570.462293
1.3428	-1.1398	1.5235	46.2500	55.0000	739570.462293
1.4594	-1.2972	1.6624	38.7500	55.0000	739570.462293
1.5595	-1.4376	1.7750	38.7500	55.0000	739570.462293
1.6762	-1.6013	1.9065	38.7500	55.0000	739570.462293
1.7927	-1.7651	2.0379	38.7500	55.0000	739570.462293
1.9093	-1.9313	2.1663	35.0000	55.0000	739570.462293
2.0259	-2.1130	2.2712	26.2500	55.0000	739570.462293
2.1262	-2.2799	2.3382	18.7500	55.0000	739570.462293
2.2426	-2.4837	2.3880	10.0000	55.0000	739570.462293
2.3427	-2.6627	2.4057	2.5000	55.0000	739570.462293
2.4592	-2.8723	2.3965	-6.2500	55.0000	739570.462293
2.5596	-3.0491	2.3633	-13.7500	55.0000	739570.462293
2.6759	-3.2477	2.2959	-22.5000	55.0000	739570.462293
2.7928	-3.2752	2.2838	-31.2500	55.0000	739570.462293
2.9093	-3.2752	2.2838	-40.0000	55.0000	739570.462293
3.0257	-3.2752	2.2838	-48.7500	55.0000	739570.462293
3.1259	-3.2752	2.2838	-56.2500	55.0000	739570.462293
3.2425	-3.3761	2.0999	-65.0000	55.0000	739570.462293
3.3593	-3.4479	1.9027	-73.7500	55.0000	739570.462293
3.4759	-3.4888	1.6970	-82.5000	55.0000	739570.462293
3.5760	-3.5025	1.5175	-86.2500	55.0000	739570.462293
3.6927	-3.5182	1.3081	-83.7500	55.0000	739570.462293
3.8094	-3.5591	1.1024	-75.0000	55.0000	739570.462293
3.9261	-3.6309	0.9052	-66.2500	55.0000	739570.462293
4.0427	-3.7318	0.7213	-57.5000	55.0000	739570.462293
4.1594	-3.8595	0.5548	-48.7500	55.0000	739570.462293
4.2761	-4.0111	0.4098	-40.0000	55.0000	739570.462293
4.3762	-4.1573	0.3050	-32.5000	55.0000	739570.462293
4.4929	-4.3434	0.2081	-23.7500	55.0000	739570.462293
4.5930	-4.5131	0.1484	-16.2500	55.0000	739570.462293
4.7093	-4.6597	0.1270	-7.5000	55.0000	739570.462293
4.8094	-4.7491	0.1270	-6.2500	55.0000	739570.462293
4.9261	-4.8535	0.1270	-6.2500	55.0000	739570.462293
5.0427	-4.9579	0.1270	-6.2500	55.0000	739570.462293
5.1595	-5.0623	0.1270	-6.2500	55.0000	739570.462293
5.2760	-5.1666	0.1270	-6.2500	55.0000	739570.462293
5.3926	-5.2710	0.1270	-6.2500	55.0000	739570.462293
5.4931	-5.3605	0.1270	-6.2500	55.0000	739570.462293
5.6094	-5.4648	0.1270	-6.2500	55.0000	739570.462293
5.7097	-5.6276	0.1117	-10.0000	55.0000	739570.462293
5.8263	-5.8302	0.0574	-18.7500	55.0000	739570.462293
5.9424	-6.0222	-0.0271	-27.5000	55.0000	739570.462293
6.0427	-6.1750	-0.1221	-35.0000	55.0000	739570.462293
0.1131	0.0000	0.0000	45.0000	55.0000	739570.478527
0.2272	0.0000	0.0000	45.0000	55.0000	739570.478527
