MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
12	1	1	0	0.4530	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
3	2	2	0	0.5212	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
13	3	1	0	0.2978	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
6	4	2	0	0.4166	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
5	5	1	0	0.3310	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
20	6	2	0	0.3981	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
19	7	1	0	1.0874	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
2	8	2	0	0.3346	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
15	9	1	0	1.0059	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
11	10	2	0	2.5378	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
9	11	1	0	0.5819	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
8	12	2	0	0.5356	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
14	13	1	0	16.2017	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
10	14	2	0	0.4069	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
16	15	1	0	0.8861	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
1	16	2	0	0.6680	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
18	17	1	0	0.9029	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
17	18	2	0	0.0988	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
4	19	1	0	0.3019	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
7	20	2	0	0.4047	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739435.624845	02-Jul-2024 14:59:46
18	1	1	0	0.5634	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
20	2	2	0	0.4779	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
9	3	1	0	0.2965	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
16	4	2	0	0.3495	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
12	5	1	0	0.4453	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
11	6	2	0	0.6123	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
4	7	1	0	0.4480	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
5	8	2	0	1.5990	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
19	9	1	0	1.5034	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
7	10	2	0	1.1642	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
13	11	1	0	0.7201	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
10	12	2	0	0.6991	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
14	13	1	0	0.8364	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
1	14	2	0	0.7332	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
8	15	1	0	0.9145	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
2	16	2	0	0.5492	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
15	17	1	0	0.7176	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
17	18	2	0	1.0307	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
3	19	1	0	1.0160	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
6	20	2	0	1.9161	0	0	0	50	0.0300	1.2500	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739498.551451	03-Sep-2024 13:14:05
