T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1303	0.0000	0.0000	45.0000	55.0000	739514.493327
0.2639	0.0000	0.0000	45.0000	55.0000	739514.493327
0.3804	0.0000	0.0000	45.0000	55.0000	739514.493327
0.4805	0.0000	0.0000	45.0000	55.0000	739514.493327
0.5971	0.0000	0.0000	45.0000	55.0000	739514.493327
0.6974	0.0000	0.0000	45.0000	55.0000	739514.493327
0.8140	-0.1273	0.1273	45.0000	55.0000	739514.493327
0.9140	-0.2546	0.2546	45.0000	55.0000	739514.493327
1.0309	-0.4031	0.4031	45.0000	55.0000	739514.493327
1.1310	-0.5303	0.5303	45.0000	55.0000	739514.493327
1.2478	-0.6152	0.6152	45.0000	55.0000	739514.493327
1.3479	-0.6152	0.6152	45.0000	55.0000	739514.493327
1.4645	-0.6152	0.6152	45.0000	55.0000	739514.493327
1.5647	-0.6576	0.6576	45.0000	55.0000	739514.493327
1.6815	-0.8061	0.8061	45.0000	55.0000	739514.493327
1.7982	-0.8910	0.8910	45.0000	55.0000	739514.493327
1.8983	-0.8910	0.8910	45.0000	55.0000	739514.493327
2.0150	-0.8910	0.8910	45.0000	55.0000	739514.493327
2.1151	-0.8910	0.8910	45.0000	55.0000	739514.493327
2.2319	-0.8910	0.8910	45.0000	55.0000	739514.493327
2.3322	-0.8910	0.8910	45.0000	55.0000	739514.493327
2.4323	-0.8910	0.8910	45.0000	55.0000	739514.493327
2.5324	-0.8910	0.8910	45.0000	55.0000	739514.493327
2.6489	-0.8910	0.8910	38.7500	55.0000	739514.493327
2.7489	-0.8910	0.8910	31.2500	55.0000	739514.493327
2.8492	-0.8910	0.8910	28.7500	55.0000	739514.493327
2.9664	-0.8910	0.8910	28.7500	55.0000	739514.493327
3.0665	-0.8910	0.8910	28.7500	55.0000	739514.493327
3.1832	-0.8910	0.8910	28.7500	55.0000	739514.493327
3.2995	-0.8910	0.8910	28.7500	55.0000	739514.493327
3.4011	-0.8910	0.8910	28.7500	55.0000	739514.493327
3.5165	-0.8910	0.8910	28.7500	55.0000	739514.493327
3.6332	-0.8910	0.8910	28.7500	55.0000	739514.493327
3.7333	-0.8910	0.8910	28.7500	55.0000	739514.493327
3.8499	-0.8910	0.8910	28.7500	55.0000	739514.493327
3.9502	-0.8910	0.8910	22.5000	55.0000	739514.493327
4.0669	-0.8910	0.8910	13.7500	55.0000	739514.493327
4.1670	-0.8910	0.8910	6.2500	55.0000	739514.493327
4.2671	-0.8910	0.8910	0.0000	55.0000	739514.493327
4.3838	-0.8910	0.8910	0.0000	55.0000	739514.493327
4.4839	-0.8910	0.8910	0.0000	55.0000	739514.493327
4.5840	-0.8910	0.8910	0.0000	55.0000	739514.493327
4.6841	-0.8910	0.8910	0.0000	55.0000	739514.493327
4.8008	-1.0710	0.8910	0.0000	55.0000	739514.493327
4.9175	-1.2810	0.8910	0.0000	55.0000	739514.493327
5.0177	-1.4610	0.8910	0.0000	55.0000	739514.493327
5.1343	-1.6710	0.8910	0.0000	55.0000	739514.493327
5.2345	-1.7310	0.8910	0.0000	55.0000	739514.493327
5.3346	-1.7310	0.8910	0.0000	55.0000	739514.493327
5.4513	-1.7310	0.8910	0.0000	55.0000	739514.493327
5.5515	-1.7310	0.8910	0.0000	55.0000	739514.493327
5.6515	-1.7310	0.8910	1.2500	55.0000	739514.493327
5.7517	-1.7310	0.8910	8.7500	55.0000	739514.493327
5.8518	-1.7310	0.8910	16.2500	55.0000	739514.493327
5.9688	-1.7310	0.8910	25.0000	55.0000	739514.493327
6.0853	-1.7310	0.8910	33.7500	55.0000	739514.493327
6.1854	-1.7310	0.8910	41.2500	55.0000	739514.493327
6.2855	-1.7310	0.8910	48.7500	55.0000	739514.493327
6.4023	-1.7310	0.8910	55.0000	55.0000	739514.493327
6.5193	-1.8170	1.0138	55.0000	55.0000	739514.493327
6.6357	-1.9374	1.1858	55.0000	55.0000	739514.493327
6.7363	-2.0407	1.3333	55.0000	55.0000	739514.493327
6.8527	-2.1627	1.5042	52.5000	55.0000	739514.493327
6.9694	-2.3045	1.6588	43.7500	55.0000	739514.493327
7.0695	-2.4435	1.7730	36.2500	55.0000	739514.493327
7.1696	-2.5963	1.8679	28.7500	55.0000	739514.493327
7.2865	-2.6923	1.8679	20.0000	55.0000	739514.493327
7.4031	-2.8082	1.8744	11.2500	55.0000	739514.493327
7.5034	-2.8975	1.8744	3.7500	55.0000	739514.493327
7.6200	-3.0774	1.8685	-3.7500	55.0000	739514.493327
7.7200	-3.2570	1.8568	-3.7500	55.0000	739514.493327
7.8202	-3.4366	1.8450	-3.7500	55.0000	739514.493327
7.9371	-3.6461	1.8313	-3.7500	55.0000	739514.493327
8.0537	-3.8557	1.8175	-3.7500	55.0000	739514.493327
8.1538	-4.0353	1.8058	-3.7500	55.0000	739514.493327
8.2540	-4.2149	1.7940	-3.7500	55.0000	739514.493327
8.3541	-4.3945	1.7822	-3.7500	55.0000	739514.493327
8.4541	-4.5741	1.7704	-3.7500	55.0000	739514.493327
8.5709	-4.7837	1.7567	-3.7500	55.0000	739514.493327
8.6875	-4.9932	1.7430	-3.7500	55.0000	739514.493327
8.7876	-5.1729	1.7312	-3.7500	55.0000	739514.493327
8.8878	-5.3525	1.7194	-3.7500	55.0000	739514.493327
8.9882	-5.5321	1.7077	-3.7500	55.0000	739514.493327
9.1047	-5.5920	1.7037	-3.7500	55.0000	739514.493327
9.2048	-5.5920	1.7037	-3.7500	55.0000	739514.493327
9.3049	-5.5920	1.7037	-6.2500	55.0000	739514.493327
9.4217	-5.5920	1.7037	-15.0000	55.0000	739514.493327
9.5218	-5.5920	1.7037	-22.5000	55.0000	739514.493327
9.6385	-5.5920	1.7037	-31.2500	55.0000	739514.493327
9.7387	-5.5920	1.7037	-38.7500	55.0000	739514.493327
9.8554	-5.5920	1.7037	-47.5000	55.0000	739514.493327
9.9556	-5.5920	1.7037	-55.0000	55.0000	739514.493327
10.0727	-5.5920	1.7037	-63.7500	55.0000	739514.493327
10.1890	-5.5920	1.7037	-72.5000	55.0000	739514.493327
10.2891	-5.5920	1.7037	-77.5000	55.0000	739514.493327
10.4061	-5.5920	1.7037	-77.5000	55.0000	739514.493327
10.5226	-5.5920	1.7037	-76.2500	55.0000	739514.493327
