T	X	Y	HEADING	PERPSECTIVE_ANGLE	NOW_NUM
0.1223	0.0000	0.0000	45.0000	55.0000	739316.598403
0.2224	0.0000	0.0000	45.0000	55.0000	739316.598403
0.3225	0.0000	0.0000	45.0000	55.0000	739316.598403
0.4227	0.0000	0.0000	45.0000	55.0000	739316.598403
0.5394	0.0000	0.0000	45.0000	55.0000	739316.598403
0.6395	0.0000	0.0000	45.0000	55.0000	739316.598403
0.7396	-0.0715	0.1318	63.0000	55.0000	739316.598403
0.8563	-0.2183	0.6342	78.0000	55.0000	739316.598403
0.9564	-0.3119	1.0743	78.0000	55.0000	739316.598403
1.0566	-0.4054	1.5145	78.0000	55.0000	739316.598403
1.1732	-0.5146	2.0280	78.0000	55.0000	739316.598403
1.2733	-0.6081	2.4682	78.0000	55.0000	739316.598403
1.3734	-0.7797	2.8823	60.0000	55.0000	739316.598403
1.4735	-0.8646	3.0059	42.0000	55.0000	739316.598403
1.5736	-0.8646	3.0059	24.0000	55.0000	739316.598403
1.6737	-0.8646	3.0059	6.0000	55.0000	739316.598403
1.7738	-0.8646	3.0059	3.0000	55.0000	739316.598403
1.8739	-0.8646	3.0059	3.0000	55.0000	739316.598403
1.9741	-0.8646	3.0059	21.0000	55.0000	739316.598403
2.0907	-0.8646	3.0059	42.0000	55.0000	739316.598403
2.1907	-0.8646	3.0059	60.0000	55.0000	739316.598403
2.2908	-0.8646	3.0059	63.0000	55.0000	739316.598403
2.3910	-0.8646	3.0059	51.0000	55.0000	739316.598403
2.4911	-0.8646	3.0059	33.0000	55.0000	739316.598403
2.5913	-0.8646	3.0059	27.0000	55.0000	739316.598403
2.7079	-0.8646	3.0059	27.0000	55.0000	739316.598403
2.8081	-0.8646	3.0059	27.0000	55.0000	739316.598403
2.9083	-0.8646	3.0059	33.0000	55.0000	739316.598403
3.0248	-0.8646	3.0059	33.0000	55.0000	739316.598403
3.1250	-0.6130	2.8425	33.0000	55.0000	739316.598403
3.2418	-0.2356	2.5974	33.0000	55.0000	739316.598403
3.3584	-0.2356	2.5974	33.0000	55.0000	739316.598403
3.4586	-0.2356	2.5974	45.0000	55.0000	739316.598403
3.5588	-0.2356	2.5974	45.0000	55.0000	739316.598403
3.6754	-0.2356	2.5974	45.0000	55.0000	739316.598403
3.7755	-0.2356	2.5974	51.0000	55.0000	739316.598403
3.8922	-0.2356	2.5974	51.0000	55.0000	739316.598403
3.9924	-0.3300	2.7140	51.0000	55.0000	739316.598403
4.0925	-0.6132	3.0637	51.0000	55.0000	739316.598403
4.1925	-0.9052	3.4056	45.0000	55.0000	739316.598403
4.2926	-1.2746	3.6594	27.0000	55.0000	739316.598403
4.3928	-1.7043	3.7867	9.0000	55.0000	739316.598403
4.4928	-2.1529	3.7789	-6.0000	55.0000	739316.598403
4.5929	-2.6004	3.7319	-6.0000	55.0000	739316.598403
4.6930	-3.0479	3.6848	-6.0000	55.0000	739316.598403
4.8098	-3.5662	3.6067	-15.0000	55.0000	739316.598403
4.9099	-3.9078	3.4546	-33.0000	55.0000	739316.598403
5.0099	-3.9078	3.4546	-51.0000	55.0000	739316.598403
5.1100	-3.9078	3.4546	-69.0000	55.0000	739316.598403
5.2101	-3.9078	3.4546	-81.0000	55.0000	739316.598403
5.3270	-3.9078	3.4546	-81.0000	55.0000	739316.598403
5.4437	-3.9078	3.4546	-81.0000	55.0000	739316.598403
5.5605	-3.9078	3.4546	-66.0000	55.0000	739316.598403
5.6773	-4.1496	3.0752	-57.0000	55.0000	739316.598403
5.7939	-4.4355	2.6349	-57.0000	55.0000	739316.598403
5.8940	-4.6285	2.2303	-72.0000	55.0000	739316.598403
5.9941	-4.6870	1.7860	-90.0000	55.0000	739316.598403
6.0942	-4.6479	1.4890	-108.0000	55.0000	739316.598403
6.1943	-4.6479	1.4890	-126.0000	55.0000	739316.598403
6.2945	-4.6479	1.4890	-144.0000	55.0000	739316.598403
6.4113	-4.6479	1.4890	-165.0000	55.0000	739316.598403
6.5115	-4.4230	1.4851	-180.0000	55.0000	739316.598403
6.6281	-3.8994	1.4616	-171.0000	55.0000	739316.598403
6.7449	-3.4120	1.2745	-150.0000	55.0000	739316.598403
6.8618	-3.0239	0.9251	-129.0000	55.0000	739316.598403
6.9784	-3.0239	0.9251	-108.0000	55.0000	739316.598403
7.0951	-3.0239	0.9251	-87.0000	55.0000	739316.598403
7.1953	-3.0239	0.9251	-69.0000	55.0000	739316.598403
7.3120	-3.0239	0.9251	-48.0000	55.0000	739316.598403
7.4121	-3.0889	0.8876	-30.0000	55.0000	739316.598403
7.5121	-3.5114	0.7380	-12.0000	55.0000	739316.598403
7.6123	-3.9594	0.7263	6.0000	55.0000	739316.598403
7.7124	-4.3967	0.8313	15.0000	55.0000	739316.598403
7.8125	-4.6164	0.8740	3.0000	55.0000	739316.598403
7.9126	-5.0608	0.8155	-15.0000	55.0000	739316.598403
8.0127	-5.4654	0.6225	-33.0000	55.0000	739316.598403
8.1128	-5.7905	0.3140	-51.0000	55.0000	739316.598403
8.2295	-6.0796	-0.1241	-57.0000	55.0000	739316.598403
0.1185	0.0000	0.0000	45.0000	55.0000	739380.442032
0.2355	0.0000	0.0000	45.0000	55.0000	739380.442032
0.3356	0.0000	0.0000	45.0000	55.0000	739380.442032
0.1265	0.0000	0.0000	45.0000	55.0000	739399.442109
0.2613	0.0000	0.0000	45.0000	55.0000	739399.442109
0.3764	0.0000	0.0000	45.0000	55.0000	739399.442109
0.4765	0.0000	0.0000	45.0000	55.0000	739399.442109
0.5804	0.0000	0.0000	45.0000	55.0000	739399.442109
0.6806	0.0000	0.0000	45.0000	55.0000	739399.442109
0.7808	0.0000	0.0000	45.0000	55.0000	739399.442109
0.8809	0.0000	0.0000	45.0000	55.0000	739399.442109
0.9811	0.0000	0.0000	45.0000	55.0000	739399.442109
1.0978	0.0000	0.0000	45.0000	55.0000	739399.442109
1.2145	0.0000	0.0000	45.0000	55.0000	739399.442109
1.3146	0.0000	0.0000	45.0000	55.0000	739399.442109
1.4148	0.0000	0.0000	45.0000	55.0000	739399.442109
1.5150	0.0000	0.0000	45.0000	55.0000	739399.442109
1.6152	0.0000	0.0000	45.0000	55.0000	739399.442109
1.7157	0.0000	0.0000	45.0000	55.0000	739399.442109
1.8157	0.0000	0.0000	45.0000	55.0000	739399.442109
1.9158	0.0000	0.0000	45.0000	55.0000	739399.442109
2.0160	0.0000	0.0000	45.0000	55.0000	739399.442109
2.1327	0.0000	0.0000	45.0000	55.0000	739399.442109
2.2329	0.0000	0.0000	45.0000	55.0000	739399.442109
2.3496	0.0000	0.0000	45.0000	55.0000	739399.442109
2.4663	0.0000	0.0000	45.0000	55.0000	739399.442109
2.5831	0.0000	0.0000	45.0000	55.0000	739399.442109
2.6832	0.0000	0.0000	45.0000	55.0000	739399.442109
2.7834	0.0000	0.0000	45.0000	55.0000	739399.442109
2.9001	0.0000	0.0000	45.0000	55.0000	739399.442109
3.0169	0.0000	0.0000	45.0000	55.0000	739399.442109
3.1170	0.0000	0.0000	45.0000	55.0000	739399.442109
3.2337	0.0000	0.0000	45.0000	55.0000	739399.442109
3.3512	0.0000	0.0000	45.0000	55.0000	739399.442109
3.4672	0.0000	0.0000	45.0000	55.0000	739399.442109
3.5673	0.0000	0.0000	45.0000	55.0000	739399.442109
3.6675	0.0000	0.0000	45.0000	55.0000	739399.442109
3.7841	0.0000	0.0000	45.0000	55.0000	739399.442109
3.8843	0.0000	0.0000	45.0000	55.0000	739399.442109
3.9844	0.0000	0.0000	45.0000	55.0000	739399.442109
4.1011	0.0000	0.0000	45.0000	55.0000	739399.442109
4.2012	0.0000	0.0000	45.0000	55.0000	739399.442109
4.3181	0.0000	0.0000	45.0000	55.0000	739399.442109
4.4347	0.0000	0.0000	45.0000	55.0000	739399.442109
4.5353	0.0000	0.0000	45.0000	55.0000	739399.442109
4.6516	0.0000	0.0000	45.0000	55.0000	739399.442109
4.7685	0.0000	0.0000	45.0000	55.0000	739399.442109
4.8689	0.0000	0.0000	45.0000	55.0000	739399.442109
4.9852	0.0000	0.0000	45.0000	55.0000	739399.442109
5.1021	0.0000	0.0000	45.0000	55.0000	739399.442109
5.2188	0.0000	0.0000	45.0000	55.0000	739399.442109
5.3355	0.0000	0.0000	45.0000	55.0000	739399.442109
5.4356	0.0000	0.0000	45.0000	55.0000	739399.442109
5.5357	0.0000	0.0000	45.0000	55.0000	739399.442109
5.6359	0.0000	0.0000	45.0000	55.0000	739399.442109
5.7360	0.0000	0.0000	45.0000	55.0000	739399.442109
5.8531	0.0000	0.0000	45.0000	55.0000	739399.442109
5.9695	0.0000	0.0000	45.0000	55.0000	739399.442109
