MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
6	1	1	1	24.9651	1	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
2	2	2	1	91.7813	5	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
11	3	1	1	134.1312	5	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
9	4	2	1	46.4537	6	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
8	5	1	1	40.0826	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
3	6	2	1	35.1160	2	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
15	7	1	1	54.3143	4	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
17	8	2	1	65.9569	2	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
7	9	1	1	44.4702	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
18	10	2	1	47.4903	1	0	0	50	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
5	11	1	1	23.2999	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
14	12	2	1	50.3419	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
13	13	1	1	22.1993	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
16	14	2	1	40.6490	3	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
12	15	1	1	34.5928	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
20	16	2	1	29.0768	1	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
10	17	1	1	43.7409	4	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
1	18	2	1	41.4499	3	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
19	19	1	1	42.9374	1	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
4	20	2	1	21.7352	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739582.631510	26-Nov-2024 15:09:22
