MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
19	1	1	1	14.5870	0	0	0	75	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
6	2	2	1	12.6637	0	0	0	75	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
12	3	1	1	16.2871	0	0	0	75	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
20	4	2	1	13.3669	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
14	5	1	1	18.5287	1	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
5	6	2	1	17.7902	1	0	0	50	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
11	7	1	1	43.3993	2	0	0	25	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
7	8	2	1	21.9884	3	0	0	50	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
10	9	1	1	11.7022	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
13	10	2	1	13.4001	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
3	11	1	1	13.7439	2	0	0	50	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
2	12	2	1	24.3872	3	0	0	25	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
18	13	1	1	15.2612	1	0	0	50	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
15	14	2	1	10.7722	0	0	0	75	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
16	15	1	1	13.3183	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
9	16	2	1	7.8741	1	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
8	17	1	1	14.2905	0	0	0	50	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
1	18	2	1	9.7250	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
17	19	1	1	33.4671	3	0	0	50	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
4	20	2	1	11.2917	0	0	0	75	0.0200	1.2200	0.1250	1	20	0.0750	1.2500	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739536.421827	11-Oct-2024 10:07:25
