MAZE_FILE_INDEX	BLOCK	TOUR_HAND	IS_COMPLETE	DELTA_T	N_ERRORS	EOL_RATING	JOL_RATING	RCJ_RATING	PLAYER_LIN_VEL	PLAYER_RAD_VEL	PLAYER_BODY_RADIUS	N_PRAC_TRIALS	N_BLOCKS	TOUR_LIN_VEL	TOUR_RAD_VEL	FRAME_RATE	PERSPEC_ANGLE	EYE_LEVEL	COORD_T_INTERVAL	COORD_MAX_T	N_ROWS	N_COLS	NOW_NUM	DATE
20	1	1	1	14.3354	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
16	2	2	1	37.3930	3	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
18	3	1	1	13.7122	0	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
5	4	2	1	15.4764	2	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
6	5	1	1	14.2931	1	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
19	6	2	1	13.1953	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
13	7	1	1	14.8467	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
14	8	2	1	18.5827	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
8	9	1	1	18.3676	4	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
2	10	2	1	16.4585	1	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
11	11	1	1	21.4830	1	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
9	12	2	1	20.2481	5	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
12	13	1	1	15.4475	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
1	14	2	1	16.1504	2	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
4	15	1	1	10.5712	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
7	16	2	1	31.5971	5	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
3	17	1	1	8.2496	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
17	18	2	1	19.2509	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
15	19	1	1	12.1582	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
10	20	2	1	26.8001	2	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.393890	28-Nov-2024 09:27:12
2	1	1	1	19.1628	1	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
17	2	2	1	24.5605	0	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
6	3	1	1	12.4286	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
5	4	2	1	7.0829	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
12	5	1	1	14.1009	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
11	6	2	1	26.1126	2	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
19	7	1	1	49.7547	2	0	0	50	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
14	8	2	1	21.1013	1	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
4	9	1	1	13.9833	1	0	0	50	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
7	10	2	1	23.1111	2	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
3	11	1	1	32.0790	4	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
9	12	2	1	8.0460	1	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
13	13	1	1	16.4622	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
20	14	2	1	14.1783	1	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
18	15	1	1	12.9669	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
8	16	2	1	18.9010	4	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
10	17	1	1	11.1142	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
1	18	2	1	20.2311	3	0	0	75	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
15	19	1	1	16.0298	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
16	20	2	1	13.0931	0	0	0	100	0.0200	1.2200	0.1250	1	20	0.0200	1.2200	60.0000	55.0000	-0.4000	0.1000	240.0000	1920	1080	739584.411204	28-Nov-2024 09:52:08
