TIME(2024/08/24 20:21:25.145),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,USER,GSR,GSRV,HR,HRV,
0.00000,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.01367,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.02734,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.04102,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.05469,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.06934,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.08203,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.09668,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.11035,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.12500,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.13867,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.15234,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.16797,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.18066,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.19434,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.20801,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.22070,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.23535,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.24902,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.26270,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.27637,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.29102,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.30469,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.31836,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.33203,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.34668,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.36035,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.37402,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.38770,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.40137,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.41602,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.42969,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.44336,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.45703,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.47070,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.48535,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.49902,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
0.51270,0.00000,0.00000,0.00000,0.00000,1,0,,0,0,0,0,
