TIME(2024/08/31 18:01:42.515),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,USER,GSR,GSRV,HR,HRV,
0.00000,0.34273,0.49299,0.00000,0.00000,1,1,,0,0,0,0,
0.01386,0.33964,0.49287,0.00000,0.01385,1,1,,0,0,0,0,
0.02771,0.33742,0.49130,0.00000,0.02771,1,1,,0,0,0,0,
0.04200,0.33558,0.48961,0.00000,0.04200,1,1,,0,0,0,0,
0.05521,0.33563,0.48693,0.00000,0.05521,1,1,,0,0,0,0,
0.06920,0.33490,0.48278,0.00000,0.06920,1,1,,0,0,0,0,
0.08325,0.33420,0.47909,0.00000,0.08324,1,1,,0,0,0,0,
0.09719,0.33437,0.47746,0.00000,0.09718,1,1,,0,0,0,0,
0.11065,0.33523,0.47779,0.00000,0.11065,1,1,,0,0,0,0,
0.12447,0.33604,0.47823,0.00000,0.12447,1,1,,0,0,0,0,
0.13823,0.33552,0.47659,0.00000,0.13822,1,1,,0,0,0,0,
0.15235,0.33426,0.47462,0.00000,0.15235,1,1,,0,0,0,0,
0.16608,0.33297,0.47239,0.00000,0.16608,1,1,,0,0,0,0,
0.17988,0.33180,0.47205,0.00000,0.17987,1,1,,0,0,0,0,
0.19373,0.33159,0.47097,0.00000,0.19372,1,1,,0,0,0,0,
0.20777,0.33145,0.47010,0.00000,0.20777,1,1,,0,0,0,0,
0.22162,0.33118,0.46951,0.00000,0.22162,1,1,,0,0,0,0,
0.23565,0.33058,0.46715,0.00000,0.23565,1,1,,0,0,0,0,
0.24929,0.32998,0.46488,0.00000,0.24928,1,1,,0,0,0,0,
0.26345,0.33405,0.46415,0.00000,0.26344,1,1,,0,0,0,0,
0.27694,0.33945,0.46385,0.00000,0.27693,1,1,,0,0,0,0,
0.29086,0.34448,0.46379,0.00000,0.29086,1,1,,0,0,0,0,
0.30481,0.37038,0.45156,0.00000,0.29086,1,0,,0,0,0,0,
0.31868,0.45060,0.48997,0.00000,0.29086,1,0,,0,0,0,0,
0.33271,0.47734,0.50277,0.00000,0.29086,1,0,,0,0,0,0,
0.34610,0.52942,0.52294,0.00000,0.29086,1,0,,0,0,0,0,
0.36032,0.52383,0.51782,0.00000,0.29086,1,0,,0,0,0,0,
0.37425,0.52205,0.51498,0.00000,0.29086,1,0,,0,0,0,0,
0.38773,0.52428,0.52399,0.34610,0.04163,2,1,,0,0,0,0,
0.40173,0.52709,0.52348,0.34610,0.05562,2,1,,0,0,0,0,
0.41570,0.52898,0.52222,0.34610,0.06960,2,1,,0,0,0,0,
0.42977,0.52789,0.51660,0.34610,0.08367,2,1,,0,0,0,0,
0.44346,0.52735,0.51369,0.34610,0.09736,2,1,,0,0,0,0,
0.45729,0.52689,0.51239,0.34610,0.11119,2,1,,0,0,0,0,
0.47127,0.52606,0.51534,0.34610,0.12517,2,1,,0,0,0,0,
0.48521,0.52548,0.51622,0.34610,0.13910,2,1,,0,0,0,0,
0.49910,0.52502,0.51713,0.34610,0.15299,2,1,,0,0,0,0,
0.51269,0.52599,0.51741,0.34610,0.16658,2,1,,0,0,0,0,
0.52650,0.52586,0.51779,0.34610,0.18040,2,1,,0,0,0,0,
0.54088,0.52574,0.51720,0.34610,0.19478,2,1,,0,0,0,0,
0.55418,0.52737,0.51947,0.34610,0.20808,2,1,,0,0,0,0,
0.56808,0.52987,0.52119,0.34610,0.22198,2,1,,0,0,0,0,
0.58204,0.53207,0.52309,0.34610,0.23594,2,1,,0,0,0,0,
0.59624,0.53254,0.52570,0.34610,0.25014,2,1,,0,0,0,0,
0.60986,0.53411,0.52860,0.34610,0.26376,2,1,,0,0,0,0,
0.62335,0.53551,0.53138,0.34610,0.27725,2,1,,0,0,0,0,
0.63746,0.53595,0.53294,0.34610,0.29136,2,1,,0,0,0,0,
0.65158,0.53697,0.53369,0.34610,0.30548,2,1,,0,0,0,0,
0.66527,0.53791,0.53438,0.34610,0.31917,2,1,,0,0,0,0,
0.67889,0.53878,0.53606,0.34610,0.33279,2,1,,0,0,0,0,
0.69316,0.55619,0.56211,0.34610,0.33279,2,0,,0,0,0,0,
0.70701,0.56149,0.57837,0.34610,0.33279,2,0,,0,0,0,0,
0.72086,0.56316,0.58724,0.34610,0.33279,2,0,,0,0,0,0,
0.73421,0.55941,0.58084,0.69316,0.04105,3,1,,0,0,0,0,
0.74840,0.55722,0.57598,0.69316,0.05523,3,1,,0,0,0,0,
0.76233,0.55865,0.57590,0.69316,0.06917,3,1,,0,0,0,0,
0.77614,0.55920,0.57198,0.69316,0.08298,3,1,,0,0,0,0,
0.78990,0.55965,0.56845,0.69316,0.09674,3,1,,0,0,0,0,
0.80386,0.55901,0.56801,0.69316,0.11070,3,1,,0,0,0,0,
0.81785,0.55773,0.56755,0.69316,0.12469,3,1,,0,0,0,0,
0.83190,0.55668,0.56718,0.69316,0.13874,3,1,,0,0,0,0,
0.84536,0.55586,0.56558,0.69316,0.15220,3,1,,0,0,0,0,
0.85936,0.55667,0.56501,0.69316,0.16619,3,1,,0,0,0,0,
0.87333,0.55738,0.56452,0.69316,0.18017,3,1,,0,0,0,0,
0.88695,0.55651,0.56580,0.69316,0.19379,3,1,,0,0,0,0,
0.90075,0.55661,0.56442,0.69316,0.20759,3,1,,0,0,0,0,
0.91472,0.55670,0.56320,0.69316,0.22156,3,1,,0,0,0,0,
0.92904,0.55739,0.56277,0.69316,0.23588,3,1,,0,0,0,0,
0.94243,0.55803,0.56257,0.69316,0.24927,3,1,,0,0,0,0,
0.95649,0.55861,0.56240,0.69316,0.26333,3,1,,0,0,0,0,
0.97016,0.55846,0.56241,0.69316,0.27700,3,1,,0,0,0,0,
0.98415,0.55810,0.56255,0.69316,0.29099,3,1,,0,0,0,0,
0.99797,0.55777,0.56268,0.69316,0.30481,3,1,,0,0,0,0,
1.01161,0.55743,0.56312,0.69316,0.31845,3,1,,0,0,0,0,
1.02556,0.55755,0.56351,0.69316,0.33240,3,1,,0,0,0,0,
1.03954,0.55766,0.56387,0.69316,0.34638,3,1,,0,0,0,0,
1.05335,0.55787,0.56315,0.69316,0.36019,3,1,,0,0,0,0,
1.06704,0.55788,0.56238,0.69316,0.37388,3,1,,0,0,0,0,
1.08176,0.55788,0.56176,0.69316,0.38860,3,1,,0,0,0,0,
1.09515,0.55828,0.56179,0.69316,0.40199,3,1,,0,0,0,0,
1.10883,0.55866,0.56167,0.69316,0.41567,3,1,,0,0,0,0,
1.12258,0.55902,0.56163,0.69316,0.42942,3,1,,0,0,0,0,
1.13663,0.55903,0.56142,0.69316,0.44347,3,1,,0,0,0,0,
1.15036,0.55910,0.56194,0.69316,0.45720,3,1,,0,0,0,0,
1.16448,0.55916,0.56238,0.69316,0.47132,3,1,,0,0,0,0,
1.17783,0.55904,0.56247,0.69316,0.48467,3,1,,0,0,0,0,
1.19196,0.55899,0.56247,0.69316,0.49880,3,1,,0,0,0,0,
1.20589,0.55895,0.56253,0.69316,0.51273,3,1,,0,0,0,0,
1.21956,0.55926,0.56204,0.69316,0.52640,3,1,,0,0,0,0,
1.23337,0.55942,0.56207,0.69316,0.54021,3,1,,0,0,0,0,
1.24719,0.55959,0.56198,0.69316,0.55403,3,1,,0,0,0,0,
1.26131,0.55926,0.56212,0.69316,0.56815,3,1,,0,0,0,0,
1.27498,0.55935,0.56202,0.69316,0.58182,3,1,,0,0,0,0,
1.28899,0.55944,0.56192,0.69316,0.59583,3,1,,0,0,0,0,
1.30302,0.55972,0.56182,0.69316,0.60986,3,1,,0,0,0,0,
1.31656,0.55956,0.56138,0.69316,0.62340,3,1,,0,0,0,0,
1.33048,0.55940,0.56103,0.69316,0.63732,3,1,,0,0,0,0,
1.34442,0.55954,0.56051,0.69316,0.65126,3,1,,0,0,0,0,
1.35831,0.55992,0.56045,0.69316,0.66515,3,1,,0,0,0,0,
1.37249,0.56009,0.55963,0.69316,0.67933,3,1,,0,0,0,0,
1.38606,0.55980,0.55876,0.69316,0.69290,3,1,,0,0,0,0,
1.39975,0.56015,0.55852,0.69316,0.70659,3,1,,0,0,0,0,
1.41378,0.56049,0.55834,0.69316,0.72062,3,1,,0,0,0,0,
1.42750,0.56050,0.55779,0.69316,0.73434,3,1,,0,0,0,0,
1.44146,0.55997,0.55798,0.69316,0.74830,3,1,,0,0,0,0,
1.45510,0.55944,0.55854,0.69316,0.76194,3,1,,0,0,0,0,
1.46921,0.55956,0.55942,0.69316,0.77604,3,1,,0,0,0,0,
1.48306,0.55960,0.56125,0.69316,0.78990,3,1,,0,0,0,0,
1.49689,0.55963,0.56312,0.69316,0.80373,3,1,,0,0,0,0,
1.51077,0.55978,0.56684,0.69316,0.81761,3,1,,0,0,0,0,
1.52448,0.56032,0.61925,0.69316,0.81761,3,0,,0,0,0,0,
1.53875,0.58816,0.75973,0.69316,0.81761,3,0,,0,0,0,0,
1.55225,0.51362,0.84887,0.69316,0.81761,3,0,,0,0,0,0,
1.56645,0.48802,1.04625,0.69316,0.81761,3,0,,0,0,0,0,
1.58011,0.48802,1.04625,0.69316,0.81761,3,0,,0,0,0,0,
1.59385,0.48802,1.04625,0.69316,0.81761,3,0,,0,0,0,0,
1.60783,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.62159,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.63541,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.64978,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.66308,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.67706,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.69100,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.70469,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.71872,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.73235,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.74636,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.76060,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.77383,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.78777,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.80168,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.81600,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.82940,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.84324,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.85726,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.87127,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.88490,0.00000,0.00000,0.69316,0.81761,3,0,,0,0,0,0,
1.89896,0.54196,0.60401,0.69316,0.81761,3,0,,0,0,0,0,
1.91273,0.52743,0.75500,0.69316,0.81761,3,0,,0,0,0,0,
1.92688,0.52547,0.71303,0.69316,0.81761,3,0,,0,0,0,0,
1.94068,0.52524,0.71381,0.69316,0.81761,3,0,,0,0,0,0,
1.95453,0.53295,0.66042,0.69316,0.81761,3,0,,0,0,0,0,
1.96842,0.53224,0.64386,0.69316,0.81761,3,0,,0,0,0,0,
1.98248,0.53075,0.60553,0.69316,0.81761,3,0,,0,0,0,0,
1.99605,0.52606,0.60402,0.69316,0.81761,3,0,,0,0,0,0,
2.00984,0.52061,0.60823,0.69316,0.81761,3,0,,0,0,0,0,
2.02366,0.52040,0.60489,1.98248,0.04118,4,1,,0,0,0,0,
