TIME(2024/08/31 19:07:04.013),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,USER,GSR,GSRV,HR,HRV,
0.00000,0.43605,0.68616,0.00000,0.00000,1,1,,0,0,0,0,
0.01392,0.43602,0.68657,0.00000,0.01391,1,1,,0,0,0,0,
0.02783,0.43568,0.68721,0.00000,0.02783,1,1,,0,0,0,0,
0.04199,0.43600,0.68816,0.00000,0.04199,1,1,,0,0,0,0,
0.05518,0.43629,0.68905,0.00000,0.05517,1,1,,0,0,0,0,
0.06958,0.43658,0.68900,0.00000,0.06958,1,1,,0,0,0,0,
0.08325,0.43649,0.68903,0.00000,0.08325,1,1,,0,0,0,0,
0.09692,0.43641,0.68906,0.00000,0.09692,1,1,,0,0,0,0,
0.11084,0.43608,0.68937,0.00000,0.11084,1,1,,0,0,0,0,
0.12476,0.43595,0.69057,0.00000,0.12475,1,1,,0,0,0,0,
0.13965,0.43582,0.69171,0.00000,0.13964,1,1,,0,0,0,0,
0.15259,0.43588,0.69151,0.00000,0.15258,1,1,,0,0,0,0,
0.16650,0.43551,0.69086,0.00000,0.16650,1,1,,0,0,0,0,
0.19189,0.43514,0.69009,0.00000,0.19189,1,1,,0,0,0,0,
0.19995,0.43519,0.68960,0.00000,0.19995,1,1,,0,0,0,0,
0.20947,0.43533,0.68886,0.00000,0.20947,1,1,,0,0,0,0,
0.22192,0.43546,0.68816,0.00000,0.22192,1,1,,0,0,0,0,
0.23560,0.43569,0.68825,0.00000,0.23559,1,1,,0,0,0,0,
0.24976,0.43570,0.68849,0.00000,0.24975,1,1,,0,0,0,0,
0.26343,0.43573,0.68884,0.00000,0.26342,1,1,,0,0,0,0,
0.27734,0.43555,0.68874,0.00000,0.27734,1,1,,0,0,0,0,
0.29175,0.43556,0.68830,0.00000,0.29174,1,1,,0,0,0,0,
0.30518,0.43557,0.68764,0.00000,0.30517,1,1,,0,0,0,0,
0.31860,0.43545,0.68707,0.00000,0.31860,1,1,,0,0,0,0,
0.33325,0.43564,0.68637,0.00000,0.33325,1,1,,0,0,0,0,
0.34619,0.43585,0.68572,0.00000,0.34619,1,1,,0,0,0,0,
0.36035,0.43579,0.68517,0.00000,0.36035,1,1,,0,0,0,0,
0.37427,0.43541,0.68561,0.00000,0.37426,1,1,,0,0,0,0,
0.38843,0.43504,0.68605,0.00000,0.38842,1,1,,0,0,0,0,
0.40186,0.43492,0.68558,0.00000,0.40185,1,1,,0,0,0,0,
0.41650,0.43492,0.68539,0.00000,0.41650,1,1,,0,0,0,0,
0.43188,0.43490,0.68515,0.00000,0.43188,1,1,,0,0,0,0,
0.44434,0.43492,0.68543,0.00000,0.44433,1,1,,0,0,0,0,
0.45776,0.43538,0.68621,0.00000,0.45776,1,1,,0,0,0,0,
0.47192,0.43588,0.68719,0.00000,0.47192,1,1,,0,0,0,0,
0.48511,0.43657,0.68668,0.00000,0.48510,1,1,,0,0,0,0,
0.49951,0.43824,0.68673,0.00000,0.49951,1,1,,0,0,0,0,
0.51318,0.43989,0.68653,0.00000,0.51318,1,1,,0,0,0,0,
0.52710,0.44116,0.68466,0.00000,0.52710,1,1,,0,0,0,0,
0.54077,0.46696,0.67247,0.00000,0.52710,1,0,,0,0,0,0,
0.55469,0.49279,0.63450,0.00000,0.52710,1,0,,0,0,0,0,
0.56836,0.49265,0.63479,0.00000,0.52710,1,0,,0,0,0,0,
0.58252,0.49662,0.62470,0.54077,0.04175,2,1,,0,0,0,0,
0.59619,0.49895,0.61928,0.54077,0.05542,2,1,,0,0,0,0,
0.61035,0.50180,0.61827,0.54077,0.06958,2,1,,0,0,0,0,
